pre,post,L1_0hr,L1_5hr,L1_8hr,L1_16hr,L2,L3,adult_tem,adult_sem,dauer_sem_1,dauer_sem_2,dauer_daf2
AWAR,DVA,0,0,0,0,0,0,0,0,0,0,1
AWAR,PVPR,0,0,0,0,0,0,0,0,0,0,1
AWAR,PVQR,0,1,0,0,0,0,0,0,0,1,0
AWAR,RIBR,0,0,0,0,0,0,0,0,0,0,1
AWAR,RIFR,0,0,0,0,0,1,3,1,3,2,2
AWAR,RIGR,0,0,0,0,0,0,0,1,0,0,0
AWAR,RIPL,0,0,0,0,0,0,0,0,0,0,2
AWAR,RIPR,0,0,0,0,0,0,0,0,4,4,8
AWAR,RIR,0,0,0,0,0,0,0,0,3,4,3
AWBL,ADAL,0,0,0,0,0,0,0,0,3,4,2
AWBL,ADFL,1,2,3,5,6,6,12,10,1,2,1
AWBL,ADFR,0,0,0,2,0,0,1,0,0,0,0
AWBL,ADLL,0,0,0,0,0,0,0,0,1,0,0
AWBL,AIAL,0,1,0,0,0,0,1,3,2,1,1
AWBL,AIBL,0,0,0,0,0,0,0,0,3,1,0
AWBL,AIBR,0,0,0,0,0,0,0,0,2,0,2
AWBL,AIML,0,0,0,0,0,0,0,0,2,0,2
AWBL,AIYL,0,0,0,0,0,0,1,0,2,1,2
AWBL,AIZL,2,2,3,3,7,6,7,8,4,3,3
AWBL,AIZR,0,0,0,0,0,0,0,0,0,0,1
AWBL,ASEL,0,0,0,0,1,0,1,0,2,0,0
AWBL,ASER,0,0,0,0,0,0,0,0,1,0,0
AWBL,ASHL,0,0,0,1,0,1,0,1,0,2,1
AWBL,AUAL,0,0,0,0,0,0,0,1,0,0,1
AWBL,AVFL,0,0,0,0,0,0,0,0,0,0,1
AWBL,AVFR,0,0,0,0,0,0,0,0,0,1,0
AWBL,AVHR,1,1,0,1,0,0,0,2,0,0,0
AWBL,AWAL,0,0,0,0,0,0,0,1,2,0,2
AWBL,RIAL,0,0,0,1,0,2,1,1,1,2,0
AWBL,RIBL,0,0,0,0,0,0,0,0,1,0,1
AWBL,RIFL,0,0,0,0,0,1,0,0,0,0,0
AWBL,RIFR,0,0,0,0,0,0,0,0,0,0,1
AWBL,RIGL,0,0,0,0,0,0,0,2,0,0,0
AWBL,RIPL,0,0,0,0,0,0,0,0,1,0,1
AWBL,RIR,0,0,0,1,0,0,0,2,0,1,0
AWBL,RMGL,0,0,0,0,0,0,0,0,1,1,0
AWBL,SIAVL,0,0,0,0,0,0,1,0,0,0,0
AWBL,SMBDL,0,0,0,0,0,1,1,0,1,0,0
AWBL,SMBVL,0,0,0,1,0,1,0,3,0,1,0
AWBL,URXL,0,0,1,1,0,0,0,0,0,0,0
AWBR,ADAR,0,0,0,0,0,0,0,0,2,3,1
AWBR,ADFL,0,0,0,0,0,1,0,1,0,0,0
AWBR,ADFR,2,1,3,5,6,10,10,10,1,2,3
AWBR,ADLR,0,0,0,0,0,0,0,0,1,0,0
AWBR,AIAR,1,1,0,0,1,0,0,2,0,1,1
AWBR,AIBL,0,0,0,0,0,0,0,0,1,1,0
AWBR,AIBR,0,0,0,0,0,0,0,0,0,1,1
AWBR,AIMR,0,0,0,0,0,0,0,1,0,1,0
AWBR,AIYL,0,0,0,0,0,0,0,0,0,0,1
AWBR,AIYR,0,0,0,0,0,1,0,1,3,1,1
AWBR,AIZL,0,0,1,0,0,0,0,0,0,0,0
AWBR,AIZR,1,2,1,1,5,9,6,6,2,2,3
AWBR,ASER,1,0,0,1,1,0,0,0,1,0,1
AWBR,ASHR,0,0,0,1,1,0,0,0,2,0,1
AWBR,ASIR,0,0,0,0,0,0,0,0,0,1,0
AWBR,AUAL,0,0,0,0,0,0,0,0,1,0,0
AWBR,AUAR,0,0,0,1,0,1,1,1,1,0,0
AWBR,AVHL,1,0,0,3,1,0,0,1,0,0,0
AWBR,AVHR,0,0,0,0,1,0,0,0,0,0,0
AWBR,AVJL,0,0,0,0,0,0,0,0,1,0,0
AWBR,AVJR,0,0,0,0,0,0,0,0,0,0,1
AWBR,AWAR,0,0,1,0,0,0,2,1,0,0,3
AWBR,AWBL,0,0,0,0,0,0,0,0,1,0,0
AWBR,DVA,0,0,0,0,0,0,0,0,0,0,1
AWBR,HSNR,0,0,0,0,0,0,1,0,0,0,0
AWBR,RIAR,0,0,0,0,1,1,2,1,1,1,0
AWBR,RIBR,0,0,0,1,0,0,1,0,1,0,1
AWBR,RIGR,0,0,0,0,1,3,2,2,0,0,0
AWBR,RIPL,0,0,0,0,0,0,0,0,0,0,1
AWBR,RIPR,0,0,0,0,0,0,0,0,0,0,1
AWBR,RIR,0,0,0,2,0,0,0,0,0,0,0
AWBR,RMGR,0,0,0,0,0,0,0,0,1,1,0
AWBR,SIBDR,0,0,0,0,0,0,1,0,0,0,0
AWBR,SMBDR,0,0,0,0,1,0,0,0,0,1,0
AWBR,SMBVR,0,0,1,1,1,1,2,0,1,1,0
AWBR,URXR,0,0,0,1,0,0,0,0,0,0,1
AWCL,ADAL,0,0,0,0,0,0,0,0,2,0,0
AWCL,ADAR,0,0,0,0,0,0,0,0,1,1,0
AWCL,ADLL,0,0,0,0,1,0,0,0,0,0,0
AWCL,AFDR,0,0,0,0,0,0,0,2,0,0,0
AWCL,AIAL,3,2,4,2,1,1,6,2,10,6,0
AWCL,AIAR,3,0,4,2,3,3,9,2,9,7,0
AWCL,AIBL,4,3,3,8,7,7,5,8,10,6,2
AWCL,AIBR,3,3,5,2,6,4,3,3,6,8,0
AWCL,AINL,0,0,0,0,0,0,0,0,1,0,0
AWCL,AINR,0,0,0,1,0,0,0,0,0,0,0
AWCL,AIYL,1,3,2,6,6,5,4,11,4,6,6
AWCL,AIYR,0,2,2,3,8,5,2,9,6,7,7
AWCL,AIZL,0,0,0,0,1,1,0,0,2,1,2
AWCL,AIZR,0,0,0,0,0,0,1,1,3,1,0
AWCL,ALA,0,0,0,0,0,0,0,0,1,0,0
AWCL,ASEL,0,3,1,2,0,0,0,0,1,0,1
AWCL,ASER,0,0,3,1,0,1,1,0,2,0,0
AWCL,ASGL,0,0,1,0,0,0,0,0,2,0,0
AWCL,ASIL,0,0,0,0,1,0,0,0,1,0,0
AWCL,ASIR,0,0,0,0,0,0,0,1,2,0,0
AWCL,AWAL,0,0,0,0,0,0,0,0,1,0,0
AWCL,AWCR,0,2,3,3,12,9,11,13,4,3,3
AWCL,BAGL,0,0,0,0,0,0,0,2,0,0,0
AWCL,BAGR,0,0,0,0,0,0,0,2,0,0,0
AWCL,IL1L,0,0,0,0,0,0,0,1,0,0,0
AWCL,IL1R,0,1,0,0,0,0,0,0,0,0,0
AWCL,IL2L,0,0,0,0,0,0,0,1,0,0,0
AWCL,IL2R,0,1,0,0,0,0,0,0,0,0,0
AWCL,RIR,0,0,0,0,0,0,0,0,5,7,3
AWCL,RMFL,0,0,0,0,0,0,0,2,0,0,0
AWCR,ADAL,0,0,0,0,0,0,0,0,0,0,1
AWCR,ADAR,0,0,0,0,0,0,0,0,0,0,1
AWCR,ADLL,0,0,0,0,1,0,0,0,0,0,0
AWCR,ADLR,1,0,0,1,0,0,0,0,0,0,1
AWCR,AIAL,1,1,1,3,5,4,4,8,0,2,1
AWCR,AIAR,3,4,0,3,6,5,3,10,1,1,6
AWCR,AIBL,2,1,2,5,6,5,9,7,6,4,2
AWCR,AIBR,2,3,5,5,5,6,5,11,4,4,6
AWCR,AINL,0,0,0,1,0,0,0,0,0,0,0
AWCR,AINR,0,0,0,0,1,0,0,0,0,0,0
AWCR,AIYL,2,4,2,4,3,3,5,6,12,9,4
AWCR,AIYR,1,2,6,1,3,4,14,8,9,7,4
AWCR,AIZL,0,1,0,0,2,1,1,1,1,2,0
AWCR,AIZR,0,0,0,0,1,0,0,1,0,0,3
AWCR,ASEL,0,0,0,0,1,0,1,0,0,0,1
AWCR,ASER,1,1,0,5,6,2,5,6,2,2,2
AWCR,ASGL,0,0,0,0,0,0,0,0,0,0,1
AWCR,ASGR,0,0,0,0,1,1,0,0,0,0,0
AWCR,ASIL,0,0,0,0,0,1,0,0,0,0,0
AWCR,ASIR,0,0,0,0,1,0,1,1,0,0,0
AWCR,ASKL,0,0,0,0,0,0,1,0,0,0,0
AWCR,AWCL,2,5,2,5,7,5,13,9,4,3,6
AWCR,BAGL,0,0,0,0,0,0,2,0,0,0,0
AWCR,BAGR,0,0,1,0,0,0,1,0,0,0,0
AWCR,IL2R,0,0,0,0,0,0,1,0,0,0,0
AWCR,OLLR,0,0,0,0,0,0,1,0,0,0,0
AWCR,RIPR,0,0,0,0,0,0,0,0,0,0,1
AWCR,RIR,0,0,0,0,0,0,0,0,2,6,3
BAGL,AIBL,0,0,0,0,0,0,0,0,0,0,1
BAGL,AIBR,0,0,0,0,0,0,1,0,0,0,0
BAGL,AINL,0,0,1,0,1,0,0,0,0,0,2
BAGL,AQR,0,0,0,0,0,0,0,0,0,1,6
BAGL,AUAR,0,0,0,0,0,0,0,0,0,0,2
BAGL,AVAL,0,0,0,0,0,0,0,0,0,0,1
BAGL,AVAR,0,0,0,0,0,1,2,6,3,4,7
BAGL,AVBL,0,0,0,0,0,0,0,0,0,0,2
BAGL,AVDL,0,0,0,0,0,0,0,0,0,0,3
BAGL,AVDR,0,0,0,0,0,0,0,0,1,0,0
BAGL,AVER,0,1,0,4,4,6,6,8,1,1,4
BAGL,BAGL,0,0,0,0,0,0,0,0,0,0,1
BAGL,BAGR,0,0,0,0,0,0,0,0,0,1,0
BAGL,DVA,0,0,0,0,0,0,0,0,2,0,0
BAGL,DVC,0,0,0,0,0,0,0,0,1,0,0
BAGL,RIAR,2,3,4,3,6,11,11,16,7,7,9
BAGL,RIBL,0,0,0,0,0,0,0,0,0,1,1
BAGL,RIBR,2,3,4,7,8,12,9,14,7,5,12
BAGL,RID,0,0,0,0,0,0,0,0,3,3,1
BAGL,RIGR,0,1,1,1,3,3,5,2,6,2,6
BAGL,RIVR,0,0,0,0,0,0,0,0,0,0,1
BAGL,RMEV,0,0,0,0,0,0,0,0,1,0,0
BAGL,RMFR,0,0,0,0,0,0,2,3,3,1,2
BAGL,SAAVR,0,0,0,0,0,0,0,0,0,0,1
BAGL,SIADR,0,0,0,0,0,0,0,0,1,0,0
BAGL,SIAVR,0,0,0,0,0,0,0,0,2,1,0
BAGL,SMDVR,0,0,0,0,0,0,0,0,0,0,1
BAGL,URXR,0,0,0,0,0,0,0,0,1,0,0
BAGR,AFDL,0,0,0,0,0,0,0,1,0,0,0
BAGR,AIBL,0,0,0,0,0,0,2,0,0,0,1
BAGR,AIBR,0,0,0,0,0,0,0,2,0,0,1
BAGR,AINL,0,0,0,0,0,0,0,0,1,0,0
BAGR,AIYL,0,0,0,0,0,0,2,2,0,0,0
BAGR,AIZL,0,0,0,0,0,1,0,0,0,0,0
BAGR,AVAL,0,0,0,0,1,1,2,5,1,3,2
BAGR,AVAR,0,0,0,0,0,0,0,0,0,1,0
BAGR,AVBR,0,0,0,0,0,0,0,0,0,0,1
BAGR,AVDL,0,0,0,0,0,0,1,0,0,0,1
BAGR,AVDR,0,0,0,0,0,0,0,0,1,0,2
BAGR,AVEL,2,1,0,3,11,7,5,11,3,0,4
BAGR,BAGL,0,0,0,0,0,1,0,2,0,1,0
BAGR,IL2VL,0,0,0,0,0,0,0,0,0,1,0
BAGR,PVPL,0,0,0,0,0,0,2,0,0,0,0
BAGR,RIAL,2,3,2,4,4,7,15,19,7,6,5
BAGR,RIBL,3,3,1,5,13,10,10,21,6,3,9
BAGR,RIBR,0,0,0,0,0,0,0,2,3,1,0
BAGR,RID,0,0,0,0,0,0,2,0,3,2,3
BAGR,RIGL,0,1,1,2,2,2,6,5,5,3,5
BAGR,RIGR,0,0,0,0,0,0,1,0,0,0,0
BAGR,RIML,0,0,0,0,0,0,0,0,1,0,0
BAGR,RIR,0,0,0,0,0,0,0,1,1,1,2
BAGR,RMFL,0,0,0,0,0,0,7,3,6,1,2
BAGR,SIADL,0,0,0,0,0,0,0,0,3,0,0
BAGR,URXL,0,0,0,0,0,0,2,0,0,0,0
BDUL,ADEL,0,0,0,0,0,1,0,2,0,0,0
BDUL,AIAL,0,0,0,0,0,0,0,0,1,1,0
BDUL,AIML,0,0,0,0,0,0,0,0,0,0,1
BDUL,ALML,0,0,0,1,3,0,2,0,1,0,0
BDUL,ASJL,0,0,0,0,0,0,0,0,0,0,1
BDUL,ASKL,0,0,0,0,0,0,0,0,0,0,2
BDUL,AVAL,0,0,0,0,0,0,0,0,0,1,0
BDUL,AVBL,0,0,1,0,1,0,0,0,4,1,5
BDUL,AVBR,0,0,0,0,0,0,0,0,0,0,1
BDUL,AVDR,0,0,0,0,1,0,0,1,0,0,0
BDUL,AVFL,0,0,0,0,0,0,0,1,1,1,1
BDUL,AVFR,0,0,0,0,1,0,1,2,2,1,0
BDUL,AVHL,0,0,0,0,1,1,2,0,3,0,0
BDUL,AVHR,0,0,1,0,0,0,0,0,1,0,0
BDUL,AVJL,1,0,1,0,1,2,2,1,2,1,1
BDUL,AVJR,0,1,2,0,1,1,2,0,1,1,2
BDUL,AVKR,0,0,0,0,0,0,0,1,0,0,0
BDUL,AVM,0,0,0,0,0,1,1,1,1,0,1
BDUL,AWAL,0,0,0,0,0,0,0,0,0,1,0
BDUL,BDUL,0,0,0,0,0,0,0,0,0,0,1
BDUL,BDUR,1,0,0,0,0,0,0,0,0,1,0
BDUL,CEPDL,0,0,0,0,0,0,0,0,0,0,1
BDUL,CEPVL,0,0,0,0,0,0,0,0,0,0,1
BDUL,IL2DL,0,0,0,0,0,0,0,1,0,0,0
BDUL,PLNL,0,0,0,0,0,0,1,0,0,0,0
BDUL,PVCL,0,1,0,0,1,0,2,0,1,0,0
BDUL,PVCR,0,0,0,2,0,0,1,1,0,0,0
BDUL,PVQL,0,0,0,0,0,0,1,0,0,1,2
BDUL,PVR,0,0,1,3,0,0,0,0,0,0,0
BDUL,PVWL,0,0,0,0,0,0,1,6,3,1,2
BDUL,PVWR,0,0,0,0,0,0,0,0,0,3,1
BDUL,RID,0,0,0,0,0,0,3,1,0,0,0
BDUL,RIFL,1,0,2,0,1,0,0,0,1,0,2
BDUL,RIFR,0,0,0,0,0,0,0,0,1,0,0
BDUL,RIPL,0,0,0,0,0,0,0,0,4,5,2
BDUL,RIPR,0,0,0,0,0,0,0,0,1,1,1
BDUL,RMGL,0,1,0,0,0,1,0,0,0,1,0
BDUL,SDQL,0,0,0,0,3,2,0,1,0,1,0
BDUL,SIBDR,0,0,1,0,0,0,0,0,0,0,0
BDUL,SIBVR,0,2,0,0,1,0,0,0,0,0,0
BDUL,URADL,0,0,1,0,0,1,1,1,0,0,0
BDUR,ADER,0,0,0,0,0,2,0,0,0,0,0
BDUR,AIAR,0,0,0,0,0,0,0,0,2,1,0
BDUR,ALMR,1,1,0,0,1,3,5,4,1,3,0
BDUR,AQR,0,0,0,0,0,0,0,0,0,0,1
BDUR,ASHR,0,0,0,0,0,0,0,0,2,0,0
BDUR,AVBL,0,0,1,0,0,0,0,0,0,0,0
BDUR,AVBR,0,0,0,0,0,1,2,0,1,2,1
BDUR,AVDL,0,0,0,0,0,1,0,0,0,0,0
BDUR,AVDR,0,0,0,0,1,0,0,0,0,0,0
BDUR,AVFL,0,0,0,0,0,1,0,1,1,0,1
BDUR,AVFR,0,0,0,0,0,0,0,4,1,1,0
BDUR,AVHR,0,0,0,0,0,0,0,0,0,1,0
BDUR,AVJL,0,0,0,1,2,1,4,0,3,2,0
BDUR,AVJR,0,0,0,0,0,0,0,2,0,2,0
BDUR,AVM,0,0,0,0,3,1,0,1,0,0,0
BDUR,BDUL,0,0,0,0,0,0,0,0,1,1,0
BDUR,HSNR,0,0,0,0,0,0,3,1,0,0,0
BDUR,IL1R,0,0,0,0,0,1,0,0,0,0,0
BDUR,IL2DR,0,0,0,1,0,0,1,0,0,0,0
BDUR,PVCL,0,0,0,1,1,0,0,0,0,0,0
BDUR,PVCR,0,1,1,0,1,0,1,0,0,0,0
BDUR,PVPR,0,0,0,0,0,0,0,0,0,0,1
BDUR,PVQR,0,0,0,0,0,0,0,0,3,1,0
BDUR,PVR,0,0,2,1,0,0,0,0,0,0,0
BDUR,PVWL,0,0,0,0,0,0,6,10,0,1,2
BDUR,PVWR,0,0,0,0,0,0,0,0,1,1,0
BDUR,RIFR,0,0,0,0,1,0,4,0,2,1,1
BDUR,RIMR,0,0,0,0,0,0,0,0,0,0,2
BDUR,RIPR,0,0,0,0,0,0,0,0,8,8,1
BDUR,RMGR,0,0,0,0,1,2,0,0,0,0,0
BDUR,SMBDL,0,0,0,0,1,0,0,0,0,0,0
BDUR,URADR,0,0,0,0,0,1,1,0,0,0,0
BDUR,URBR,0,0,0,0,1,0,0,0,0,0,0
CEPDL,ADAL,1,1,0,0,0,0,0,0,1,0,1
CEPDL,ADEL,0,0,0,0,0,0,1,0,0,0,0
CEPDL,AIML,0,0,0,0,0,0,0,0,1,0,0
CEPDL,ALML,0,0,0,0,0,0,0,0,1,0,0
CEPDL,AVBL,0,0,0,0,0,0,0,0,0,0,1
CEPDL,AVBR,0,0,0,0,0,0,0,0,1,0,0
CEPDL,AVER,2,3,4,4,5,4,7,7,7,2,5
CEPDL,BWM-DL03,0,0,0,0,0,0,0,0,0,0,1
CEPDL,BWM-DL05,0,0,0,0,0,0,0,0,0,1,0
CEPDL,BWM-DL07,0,0,0,0,0,0,1,0,0,1,1
CEPDL,IL1DL,0,1,0,3,3,6,4,4,1,0,0
CEPDL,IL1L,0,0,0,1,0,0,0,1,0,1,0
CEPDL,OLLL,1,3,4,6,6,4,7,10,7,3,7
CEPDL,OLQDL,0,2,1,1,5,5,7,4,1,1,1
CEPDL,PVR,0,1,1,0,0,0,0,1,0,0,0
CEPDL,RIBL,0,0,0,0,1,1,4,2,1,0,0
CEPDL,RICL,2,3,1,1,2,2,4,3,6,4,4
CEPDL,RICR,1,2,1,1,2,3,4,3,6,2,1
CEPDL,RIPL,0,0,1,0,1,2,1,0,0,0,0
CEPDL,RIS,0,0,0,0,0,1,1,2,1,0,0
CEPDL,RMDDL,0,0,0,0,0,1,0,0,0,1,0
CEPDL,RMDDR,0,0,0,0,0,0,0,0,2,0,0
CEPDL,RMDL,0,0,0,0,0,0,0,0,0,0,1
CEPDL,RMDR,0,0,0,0,0,0,0,0,0,1,0
CEPDL,RMDVL,0,0,2,6,5,5,6,8,5,1,3
CEPDL,RMFR,0,0,0,0,0,0,0,0,1,2,0
CEPDL,RMGL,0,0,0,0,0,0,0,0,1,0,0
CEPDL,RMHL,0,0,0,0,2,1,2,2,0,3,0
CEPDL,RMHR,0,0,0,0,0,0,4,3,4,3,1
CEPDL,SDQL,0,0,0,0,0,0,1,0,0,0,0
CEPDL,SIADR,0,0,0,0,0,1,1,0,1,1,0
CEPDL,SIAVL,0,0,0,0,0,0,0,0,1,0,0
CEPDL,SMBDR,0,0,0,0,0,0,3,0,3,1,2
CEPDL,SMDDR,1,0,0,1,0,0,1,0,1,0,0
CEPDL,URADL,0,1,1,0,1,1,2,0,0,0,0
CEPDL,URBL,2,1,0,2,2,2,2,3,5,2,3
CEPDL,URXL,0,0,0,0,0,0,2,3,1,0,0
CEPDL,URYDL,1,1,0,1,0,5,3,1,0,0,0
CEPDR,ADAR,0,1,0,1,0,0,0,0,0,3,0
CEPDR,ALMR,0,0,0,0,0,0,0,1,1,0,0
CEPDR,AVAR,0,0,0,1,1,0,0,0,0,0,0
CEPDR,AVBL,0,0,0,0,0,0,2,0,1,1,0
CEPDR,AVDR,0,0,0,0,0,0,1,1,0,0,0
CEPDR,AVEL,0,3,4,5,6,4,8,10,5,5,5
CEPDR,AVJR,0,0,0,0,0,0,1,1,0,0,0
CEPDR,BWM-DL07,0,0,0,0,0,0,0,1,0,0,0
CEPDR,BWM-DR03,0,0,0,0,0,0,0,0,0,0,1
CEPDR,BWM-DR05,0,0,0,0,0,0,0,1,0,0,1
CEPDR,BWM-DR07,0,0,0,0,0,0,0,1,0,1,0
CEPDR,CEPVR,0,0,0,0,0,0,0,0,0,0,1
CEPDR,IL1DR,0,0,1,1,2,4,3,8,0,0,1
CEPDR,IL1R,0,0,0,0,0,1,0,0,0,0,0
CEPDR,OLLR,1,2,5,5,5,3,7,15,7,6,8
CEPDR,OLQDR,0,1,1,2,4,6,6,7,1,0,1
CEPDR,PVR,0,1,0,0,0,0,0,0,0,0,0
CEPDR,RIBR,0,0,0,0,1,1,0,0,2,1,0
CEPDR,RICL,1,2,2,3,2,2,2,5,2,2,2
CEPDR,RICR,1,3,2,3,3,3,5,5,7,4,7
CEPDR,RIPR,0,0,0,0,1,0,1,1,0,0,0
CEPDR,RIS,0,0,0,0,0,0,1,0,0,0,0
CEPDR,RMDDL,0,0,0,0,0,0,0,1,0,0,0
CEPDR,RMDDR,0,0,0,1,0,0,1,1,0,0,0
CEPDR,RMDR,0,0,0,0,0,0,1,0,0,2,0
CEPDR,RMDVL,0,0,0,0,1,0,0,0,0,0,0
CEPDR,RMDVR,0,2,4,3,5,1,3,8,4,3,5
CEPDR,RMFL,0,0,0,0,0,0,0,0,2,3,3
CEPDR,RMGR,0,0,0,0,0,0,0,1,0,0,1
CEPDR,RMHL,0,0,0,0,0,0,2,2,2,5,4
CEPDR,RMHR,0,0,0,0,0,0,1,1,1,3,2
CEPDR,SIADL,0,0,0,0,0,0,1,2,1,2,1
CEPDR,SIAVR,0,0,0,0,0,0,0,0,0,1,1
CEPDR,SIBVR,1,0,0,0,1,0,1,0,0,0,0
CEPDR,SMBDL,0,0,0,0,1,0,1,1,3,2,2
CEPDR,SMDDL,1,0,0,1,0,0,0,1,0,0,0
CEPDR,URADR,0,1,1,0,2,2,2,2,0,0,0
CEPDR,URBR,0,1,1,2,2,0,2,2,3,3,3
CEPDR,URXR,0,0,0,0,0,0,3,1,0,0,0
CEPDR,URYDR,0,1,0,1,1,2,3,2,0,0,0
CEPVL,ADAL,0,0,0,0,0,0,0,0,0,1,1
CEPVL,AVBL,0,0,0,0,0,0,0,0,1,1,0
CEPVL,AVEL,0,0,0,0,0,0,1,0,0,0,0
CEPVL,AVER,2,2,0,5,3,4,4,6,5,6,5
CEPVL,BWM-VL01,0,0,0,0,0,0,0,0,0,1,0
CEPVL,BWM-VL03,0,0,0,0,0,0,0,0,0,1,0
CEPVL,BWM-VL05,0,0,0,0,0,0,1,1,0,0,0
CEPVL,BWM-VL06,0,0,0,0,0,0,0,0,0,1,0
CEPVL,IL1L,0,0,0,0,0,0,1,0,0,0,0
CEPVL,IL1VL,0,0,0,1,2,3,4,3,0,0,1
CEPVL,IL2VL,0,0,0,1,0,0,0,0,0,1,0
CEPVL,OLLL,3,3,2,7,4,7,6,11,6,6,7
CEPVL,OLQVL,0,1,2,3,6,5,7,5,0,1,1
CEPVL,PLNL,0,0,0,0,0,0,0,1,0,1,0
CEPVL,PVR,0,0,1,0,0,0,1,1,0,0,0
CEPVL,RIAL,0,0,0,0,0,0,0,1,0,0,0
CEPVL,RIBL,0,0,0,0,0,1,0,2,0,0,0
CEPVL,RICL,1,3,2,1,4,5,5,4,4,3,4
CEPVL,RICR,1,2,2,2,2,2,3,3,8,3,3
CEPVL,RIPL,0,0,1,2,0,0,0,1,0,0,0
CEPVL,RIS,0,0,0,0,0,0,0,0,1,0,0
CEPVL,RMDDL,0,1,2,4,4,5,7,9,2,1,2
CEPVL,RMDL,0,0,0,0,0,1,0,0,0,0,0
CEPVL,RMFR,0,0,0,0,0,0,0,0,0,1,1
CEPVL,RMGL,0,0,0,0,0,0,0,0,0,2,0
CEPVL,RMHL,0,0,0,0,3,1,1,1,1,4,1
CEPVL,RMHR,0,0,0,0,1,3,4,2,1,2,2
CEPVL,SIAVL,0,0,0,0,0,0,0,2,0,1,0
CEPVL,SIBDL,0,0,0,0,0,0,0,0,0,1,1
CEPVL,SIBVL,0,0,0,0,0,0,0,0,0,0,1
CEPVL,SMBVL,0,0,0,0,0,0,0,1,0,1,1
CEPVL,SMDDL,0,0,0,0,0,0,1,0,0,0,0
CEPVL,SMDVR,2,0,1,2,0,0,0,2,1,0,2
CEPVL,URAVL,0,0,0,0,3,2,4,2,0,0,0
CEPVL,URBL,0,0,0,0,0,1,2,2,6,1,1
CEPVL,URXL,0,0,0,0,0,0,1,0,0,0,0
CEPVL,URYVL,0,1,0,1,1,1,1,2,0,0,0
CEPVR,ADER,0,0,0,0,1,0,0,0,0,0,0
CEPVR,ALMR,0,0,0,0,0,0,1,0,0,0,0
CEPVR,AVBL,0,0,0,0,0,0,0,0,0,1,0
CEPVR,AVBR,0,0,0,0,0,0,1,0,2,2,0
CEPVR,AVEL,3,4,2,4,6,5,4,6,5,2,8
CEPVR,AVER,0,0,0,0,0,0,2,1,0,0,0
CEPVR,AVFR,0,0,0,0,0,0,0,0,1,0,0
CEPVR,BWM-VR01,0,0,0,0,0,0,1,0,0,0,0
CEPVR,CEPDR,0,0,0,0,0,0,0,0,0,0,1
CEPVR,IL1R,0,0,0,0,0,0,0,1,0,0,0
CEPVR,IL1VR,0,0,1,2,2,3,3,5,1,0,0
CEPVR,OLLR,3,5,4,4,7,5,11,9,7,6,8
CEPVR,OLQVR,1,1,2,3,4,6,4,7,0,1,0
CEPVR,PLNR,0,0,0,0,0,0,0,0,2,0,1
CEPVR,PVQR,0,0,0,0,0,0,0,0,1,0,0
CEPVR,PVR,0,0,0,0,2,0,1,1,0,0,0
CEPVR,PVWR,0,0,0,0,0,0,0,0,0,0,1
CEPVR,RIAR,0,0,0,0,0,0,0,0,0,0,1
CEPVR,RIBR,0,0,0,0,0,1,0,0,1,2,1
CEPVR,RICL,2,2,1,1,2,2,3,3,1,4,2
CEPVR,RICR,2,2,3,3,3,5,6,6,9,4,4
CEPVR,RIGR,0,0,0,0,0,0,0,0,0,0,2
CEPVR,RIPR,0,0,1,1,2,2,2,2,0,0,0
CEPVR,RMDDR,0,1,2,2,3,2,8,6,5,4,3
CEPVR,RMDR,0,0,0,0,0,0,1,1,1,0,0
CEPVR,RMFL,0,0,0,0,0,0,0,0,1,2,1
CEPVR,RMGR,0,0,0,0,0,0,1,0,0,0,0
CEPVR,RMHL,0,0,0,0,1,1,2,3,1,0,2
CEPVR,RMHR,0,0,0,0,0,2,3,1,2,2,3
CEPVR,SIAVR,0,0,0,0,0,1,1,1,1,1,0
CEPVR,SIBDR,0,0,0,0,0,0,0,0,1,0,0
CEPVR,SMBVR,0,0,0,1,1,0,1,1,2,0,0
CEPVR,SMDVL,0,4,2,2,0,0,0,2,2,0,0
CEPVR,URAVR,0,0,1,1,2,3,3,3,0,0,0
CEPVR,URBR,0,0,1,1,0,0,2,5,1,3,0
CEPVR,URXR,0,0,0,0,0,0,2,2,0,0,0
CEPVR,URYVR,1,0,2,0,1,0,2,1,0,0,1
DVA,ADAL,0,0,1,0,1,0,1,0,1,0,1
DVA,ADAR,0,0,0,0,0,1,0,1,0,1,1
DVA,ADEL,0,0,0,0,0,0,0,1,0,0,0
DVA,AIBL,0,0,1,0,0,0,0,0,0,0,0
DVA,AIBR,0,0,0,0,0,0,0,0,0,0,1
DVA,AIYR,0,0,0,0,0,0,0,0,0,1,0
DVA,AIZL,0,2,2,2,3,4,4,2,3,5,3
DVA,AIZR,3,2,2,1,2,2,3,2,4,3,3
DVA,AQR,0,0,0,0,2,4,4,4,3,1,2
DVA,AUAL,1,1,0,1,1,0,5,2,1,1,1
DVA,AUAR,0,2,0,1,0,0,3,3,1,1,1
DVA,AVAL,1,0,0,1,0,3,1,1,1,5,0
DVA,AVAR,0,0,1,0,1,2,1,2,1,3,3
DVA,AVBL,0,0,0,0,0,1,1,0,0,0,1
DVA,AVBR,1,0,0,0,0,0,0,1,0,0,1
DVA,AVDL,0,0,0,0,0,0,0,1,0,1,0
