pre,post,L1_0hr,L1_5hr,L1_8hr,L1_16hr,L2,L3,adult_sem,dauer_sem_1,dauer_sem_2,dauer_FIB
BWM02D,RMG,0,0,0,0,0,22302,0,31400,56800,10040
AVE,RIM,753360,1614336,1800600,1667280,2995200,3198412,4776000,4091100,3980500,4575520
OLL,RMDV,657360,1794048,1132200,2217600,4466400,4438915,7590000,4311500,5357400,6444040
AQR,PVC,0,0,0,1975920,5333400,3616081,7728240,3094800,5080700,4709760
AVH,OLQV,64080,97536,108240,212520,186480,143953,274800,109600,166100,102720
RMDD,RMEV,507960,1260800,1280640,1213080,2653440,2850017,4610160,2894500,2068100,1964480
ADA,RMDV,95520,7936,135480,0,0,0,45600,0,0,0
RMDV,URAV,163560,49408,226920,67200,85320,234515,41760,2735300,3424800,2504160
AVA,SAAV,2579400,4995584,2761080,4535280,8137200,8295258,15413520,9846100,12831200,12437840
AIZ,BAG,565920,976640,534480,761280,1076160,1291191,1541040,517100,361500,511600
AUA,CEPV,113640,267264,200880,213960,440400,501810,104880,348200,54400,319280
BWM03D,RIV,16560,14336,0,72000,0,0,0,0,0,0
ASH,URAD,9120,4864,0,0,2640,0,0,0,0,0
IL1V,RIV,0,0,0,0,11280,0,87120,0,0,41360
AVH,URYD,46080,43520,34200,37560,82200,125367,202080,526300,430400,209040
AIA,AVF,0,0,0,111840,153240,360898,181440,85800,212900,192880
AQR,AVB,0,0,0,1770600,4739160,5275268,7215360,1425000,3360000,3856720
AWB,SMBD,72480,0,6720,600,171240,132802,311280,200800,559300,158880
BWM05V,SIBD,0,0,21720,6360,30480,20275,136320,0,0,0
RIB,RIM,695160,1220096,1345560,2250360,3126120,3466044,6864720,2352200,4749900,3191520
BWM05D,BWM05D,0,0,0,0,12240,28723,1052640,347100,152400,360080
RIV,SMDD,1231320,2133504,2545440,2170800,6613560,8659199,8816160,6390200,9017000,7360480
AIZ,SMBV,1851120,2877184,2102520,3190800,5702160,5826753,11531760,9310600,10454100,8093800
AVA,BAG,422040,713216,391200,662880,2319720,2801355,4555440,4890000,4325300,4417960
AVB,AVF,0,0,0,0,748920,741395,1046400,261800,0,170960
AVK,IL1D,2400,29440,600,0,85080,182813,14880,59000,86000,79520
PVR,RIH,0,0,0,0,7320,0,0,0,0,0
SAAV,SMBD,567240,1681152,1530480,2571000,4201080,4779201,10086720,3209700,5412100,7159200
AIA,RMH,0,0,0,4320,0,0,0,0,0,0
AQR,OLL,0,0,0,0,0,0,0,43800,0,0
AQR,SMDD,0,0,0,0,0,0,0,116400,0,0
RIA,URB,0,57856,122760,0,15000,0,6240,78000,0,0
RIM,SAAV,3757200,7487488,5176800,6214800,11189040,10056159,23153040,13243200,11539500,13711360
AIM,AVD,63240,88832,45480,233280,304080,446729,734640,1076100,1178800,965240
BWM04D,IL1L/R,0,11264,6000,19680,97440,91913,128400,0,0,0
BWM01D,RIV,0,0,0,7680,0,0,0,0,0,0
BDU,SIAV,85680,26112,37920,37560,0,47646,74400,0,200,5480
ALN,ASJ,0,0,0,0,15840,41902,22320,0,0,0
CEPD,IL1L/R,108000,81152,41520,161040,24600,40888,197520,434600,184800,588440
RIV,SIBD,745320,1602048,938160,1027080,1495680,3108186,3061920,2093800,2294400,2237160
AWC,OLL,77040,52480,20880,80040,219600,297705,480960,56800,11100,200360
ASK,AWB,26640,0,0,52920,0,0,18000,0,900,0
BWM04V,OLL,0,0,0,0,3120,0,0,0,0,0
IL2L/R,PVT,0,0,0,0,7080,0,0,0,0,760
RIS,RIV,341040,797184,590640,596280,1195080,1338162,1630080,564800,1127800,514520
PVW,RMG,0,0,0,0,0,0,4204080,2740900,4437400,2933800
RIM,SMBV,147240,368640,314640,404280,658320,323726,676320,31600,351700,387520
BDU,HSN,0,0,0,0,0,0,1727760,0,0,0
CEPV,RMDL/R,1034160,1607424,1574520,1781160,2968200,3453879,6689520,4365900,3529400,4103720
AFD,ASG,0,0,22200,0,0,4730,42960,0,0,0
AVB,RIM,609960,1214208,1060920,2160840,2817600,4095589,11649120,4416000,6664700,6491320
RID,SIAD,600,0,0,3720,1560,0,518400,0,0,0
DVC,IL2D,0,0,0,0,1800,80762,152400,1004800,946200,993920
RMDD,SMDV,510000,876800,572760,764280,1963680,2480332,2207040,2019600,2078700,1723440
AIA,ALA,0,2048,19920,82200,0,0,0,1196900,1127700,410720
AFD,IL2L/R,30720,0,19200,67800,163080,98334,55440,422300,860300,1130000
AFD,IL1L/R,8880,0,7080,7200,15960,0,0,84800,153500,0
BDU,IL2L/R,0,0,0,0,0,0,0,0,0,203960
AVK,RID,8880,287488,74760,0,148320,646778,0,0,35800,9440
IL1V,SAAD,41880,0,5520,0,3000,34805,0,64400,0,12880
PVQ,RIM,0,0,0,0,1560,3041,0,0,0,0
RMH,SMDV,0,0,0,1636800,1053840,1085734,4215360,965900,1984400,1125760
ASE,BDU,0,0,0,0,0,0,0,43500,0,0
BDU,RMEV,0,0,0,0,0,0,61920,0,0,0
IL1D,RMEL/R,665400,1645568,1174440,1685400,2709120,3438334,6389280,3539000,3765000,3758920
RMF,SIBD,0,0,0,0,0,27709,45600,0,0,0
PVC,RMDV,0,0,3720,1680,0,96306,315600,0,38800,38400
ASK,SMBV,24480,33536,0,111720,233520,0,0,0,0,0
BWM06D,RMEL/R,54720,0,0,0,0,0,0,0,16800,0
ASJ,AVH,20640,33792,9840,28560,6840,93941,162960,305600,481700,380640
ASH,PVW,0,0,0,0,0,0,5040,591800,152300,575040
ALA,BDU,0,0,0,0,0,0,0,52000,0,0
ADL,URYD,39120,31488,20280,47400,61080,68597,134160,249600,148700,61760
ASH,SIBV,217800,206080,135960,40800,114840,234854,224640,0,0,31840
IL1V,SDQ,0,0,0,0,0,0,3120,0,0,0
AVK,RIS,1014120,1994496,1527000,4054680,4142040,2878064,8938800,7350600,7113900,5182080
ALN,SMDV,0,0,0,325920,574920,1587547,2304480,930900,698300,2254640
RIF,SMBD,10800,37376,8640,0,159000,0,24960,0,17000,800
AVJ,URYV,80160,64000,35160,38640,103560,91237,120960,262900,223100,126560
ALN,RMF,0,0,0,0,0,131112,954480,1354400,1358500,1263280
ALN,AVE,0,0,0,0,0,0,0,0,35900,0
PVP,URYV,9120,44544,15000,29640,0,42240,15840,0,0,640
AVE,RIF,175080,173568,70200,38040,238440,170649,704640,243600,166300,110320
RIF,RMDD,0,0,0,0,0,7772,0,0,0,0
CEPV,RMDV,285360,404224,267240,129240,307560,423750,908400,1330400,555300,549120
AVD,URYD,295440,354816,127200,206520,381960,357180,896880,1038200,1039900,782040
RIS,SAAD,40080,646144,385080,437040,962280,918128,4173120,1868400,2907600,845840
AVB,PVT,0,0,0,4200,0,0,3600,133900,0,10480
RID,RMG,216600,179200,175320,150120,219720,657592,496320,505800,1061200,729320
AVE,PVQ,45960,20480,4920,0,16800,35143,0,0,0,0
BWM01V,RIP,384960,354560,312600,64440,138480,349408,142560,716100,22800,90880
SIAD,SIAD,99720,270592,161280,137400,137760,183828,645360,632200,769200,414080
BWM08V,RMH,0,0,0,7560,9960,0,0,0,0,0
ASI,RIC,0,0,0,0,0,0,11040,0,0,0
ADL,IL1D,77520,55808,22680,68880,90360,182138,162480,269700,122600,27320
RIA,SMBV,273840,306688,346680,590040,1077600,1287473,3006240,1395300,1161800,1301600
AWA,RIG,0,0,0,0,15360,1013,12720,0,0,0
AIM,AWB,121920,49152,104160,33600,204360,949554,1491360,1829400,1947200,2119160
CEPD,RMED,31080,112640,13920,0,1440,18247,0,0,0,26040
URX,URYD,707880,1454336,786120,516000,3100800,2564474,2811120,355700,269500,817440
AIM,SAAV,43320,0,10200,0,0,1689,119040,65200,0,0
ADE,AVA,643080,1499904,1144440,1592280,3072000,3121027,5905920,1893600,3219800,3946880
ADE,IL2L/R,0,0,0,4920,95880,1611539,1933680,2655800,1375200,1957600
AIN,ASJ,108240,16640,3240,5400,0,0,293040,7800,18200,16320
ADE,IL1L/R,0,0,0,160320,1127160,2148832,3691920,2249500,2549200,2463760
AVL,OLQV,72120,118016,126120,82440,326760,262563,647280,349300,334100,267920
BWM03D,OLQD,0,0,0,0,27120,0,7920,0,0,0
BWM07V,BWM08V,0,0,0,0,79440,0,0,0,0,0
PLN,RMH,0,0,0,0,0,0,3139200,3955900,2512300,3688560
ASH,CEPV,0,39168,240,3360,0,0,0,0,0,0
RMEL/R,URX,0,89344,0,0,61560,0,0,2300,0,0
AVM,SMBV,0,0,0,0,17520,74680,0,0,0,180480
AVL,IL2V,21120,108544,42720,0,33720,0,0,160600,86100,227400
RIC,SAAD,54240,339968,100920,117720,168000,411922,212880,271500,559000,386440
FLP,SMBD,42360,87808,127200,112920,71760,304465,358560,847800,832700,1027680
SDQ,SMDD,0,0,0,80040,118320,164227,295200,1038200,516700,513560
AIM,SMBV,433320,625408,247560,270120,587400,870481,993120,761200,1271400,939840
AQR,AVH,0,0,0,444840,1441200,1336472,2588400,2112800,1398400,1982160
AVK,RIG,1816200,1739776,1809600,2320800,4401240,3370412,9594960,5173000,7797700,6500680
OLQV,URX,124560,147456,66120,154560,316920,202076,302400,314100,237900,297120
AIY,IL1D,16560,18944,0,0,121800,18585,0,0,0,0
BWM02V,RMDL/R,746040,553472,399360,145320,302280,435915,427920,821000,1191500,904480
SIBD,SIBD,57480,218112,44400,146280,186720,129423,394800,245600,434800,103920
BWM01D,OLQD,4680,0,0,11280,61920,0,0,0,0,0
IL1L/R,SIAV,67080,57856,3120,0,53640,147670,0,554100,324600,639040
ADL,RID,0,0,0,0,0,0,0,7500,0,0
AVH,RIH,0,8448,0,0,0,12165,0,63200,199600,0
RIR,RMEV,276360,815104,434760,14160,742440,444702,949200,578800,3800,214920
BWM06V,RIP,0,0,0,0,0,16558,0,0,0,0
AQR,RIB,0,0,0,0,16800,30412,0,0,0,3600
AVB,PVQ,154680,60160,0,0,28560,12503,38160,0,0,0
BWM03V,RMDL/R,0,6400,0,0,0,0,0,0,0,0
AVJ,CEPD,21600,37632,31440,18480,162000,123678,71040,145400,92500,156000
PVQ,RIF,1329360,1290752,1184520,694320,2604240,2242774,1261920,150100,1005100,968080
AVH,RIG,1440,144896,0,34920,139800,248032,1146960,10600,147500,47520
AWA,SIBD,720,0,9600,0,12000,0,720,0,0,0
BWM02D,URAD,373440,1055232,1408080,922440,1589760,1376347,2392560,1781600,2074500,2137200
RMEV,SIAD,0,0,0,10440,179880,0,452400,187500,30800,78720
BWM06D,RMG,48480,115712,431520,243600,767880,1259427,2672640,2161400,2471400,2777960
AVJ,AVK,0,0,0,0,66120,0,0,0,0,43200
ASG,AVJ,0,0,0,0,0,0,1920,0,0,80
PVQ,PVQ,16200,0,0,0,0,0,0,0,0,0
AIN,SMDV,39720,73728,98160,0,29880,155780,614400,1400,101000,25760
AQR,FLP,0,0,0,242400,349680,51025,114960,50200,67600,320240
AVK,OLL,0,0,5880,17040,255240,59135,125760,3000,89100,40880
AVK,SMDD,409440,574976,895320,20880,710880,2100508,1967520,1854100,1717900,2102200
PVW,URX,0,0,0,0,0,0,0,0,1200,2080
RIP,SMDD,0,0,0,0,0,0,0,0,23600,0
AIN,RMF,0,0,0,0,0,0,81360,1466100,1321700,987520
FLP,RMH,0,0,0,315600,911760,69273,0,0,0,0
AIN,AVE,0,0,0,0,0,0,0,88800,0,0
AIB,AWC,2852520,3435008,2380200,3203880,8165040,7398758,14346240,6952800,9666000,9871600
ALM,PVW,0,0,0,0,0,0,3945360,4466500,6648800,4736080
IL1L/R,RMEV,5400,44288,17520,47280,122640,104755,838080,0,140600,0
ALM,SIBV,70920,320256,369720,79560,194040,991795,324000,919300,70400,1243280
AWB,PVQ,161640,57856,13080,145200,10560,0,0,0,152500,179200
IL2V,SMDV,0,0,0,0,0,0,0,0,0,34480
ADL,ASE,368640,836352,1010880,216720,3025800,4085789,6600240,2832800,2912600,3172080
AIY,RID,0,0,0,0,0,0,0,0,28400,0
ADA,AQR,0,0,0,205080,201480,978277,1593120,921700,447200,640800
AVE,SMDV,606960,960768,465240,1110720,1599720,1500026,2970480,1845500,2244300,2060880
IL2V,RMF,0,0,0,0,0,70624,113760,2400,340900,8480
RMDV,RMEL/R,107520,23296,85320,196200,63600,6758,245520,585800,297400,336600
ADE,BWM02V,0,0,0,0,0,24330,0,0,0,25920
AVE,RMF,0,0,0,0,0,503837,863520,6200,320700,305840
DVA,RIR,966600,1302528,923400,1363200,2280840,1910937,3591120,2463400,2175200,3449040
IL2L/R,URB,1081800,1670656,1306440,594960,2148720,2387066,3238800,4545900,5462000,4010880
ADF,ADF,136680,99840,114960,286800,171120,332513,553200,308000,178200,130640
AVE,AVE,27720,113920,75840,45840,132000,76032,304080,0,88800,220840
DVC,RIA,0,0,0,0,5880,0,0,272400,463400,230800
OLQD,RMH,0,0,0,126600,585720,870143,1818720,1430000,1206300,1666120
AVK,SIBD,0,0,12120,52320,90480,93940,131280,509400,0,880
AVJ,SMBD,0,175872,4080,2160,8520,0,0,0,0,0
AVF,BDU,0,0,0,506280,2887560,2997348,7368720,3610400,4804600,3091920
BAG,RIP,0,0,0,14400,0,0,0,0,0,0
BWM04D,IL1D,9120,0,0,5400,61920,11488,197040,8200,150400,5680
PVP,SMBD,0,0,0,1440,454920,0,29520,100800,0,321200
AFD,URYD,6480,4864,0,3240,6240,1689,27840,0,57000,34480
BWM03V,RMDV,1485120,1956608,1491960,1863720,4257120,3233216,4175520,3702900,3088900,3319040
CEPD,IL1D,593640,848640,1651560,1037640,1713840,3154820,2731200,1112600,1738800,1080120
AIZ,ASG,208680,248320,203760,53040,827280,1191843,1247520,515200,557700,973320
AIY,RIS,706320,480768,1051200,538200,1319280,1766645,2781600,1644800,664200,1809160
BAG,IL2D,48360,104960,70800,13560,73200,144966,155040,268600,259900,333880
AIA,AVD,0,3840,0,840,101160,37509,125280,323400,1265600,456080
AIZ,AVA,102000,30976,0,215880,113040,0,308880,167600,158400,112760
AIZ,IL1L/R,0,0,0,0,10560,0,0,0,0,0
AVH,BWM06D,0,0,0,7800,0,0,0,0,0,0
IL2D,PVC,0,0,0,2400,83520,0,0,55600,20200,241440
AVB,AVD,975360,1952256,582480,1445520,2948400,3417045,11302800,4764500,4276600,3322160
AVH,SIBD,55320,65536,261360,67680,353880,270673,621360,615900,676500,313440
AVL,URAV,45360,51456,41760,0,97200,259183,0,63800,26400,164080
ADL,AIM,1920,0,29280,0,0,3041,0,260700,294000,375440
AVA,IL2L/R,0,0,960,0,0,0,720,0,1800,1440
RIH,SMDD,16080,0,13320,30480,0,0,0,0,0,5880
AIY,ASE,3034920,5062144,3323400,5193480,10697040,11664659,17562960,9156800,12967400,9415240
AQR,SIAD,0,0,0,480,7920,675,500640,19600,5600,0
DVA,RIC,697320,1101312,570360,542880,1264920,1351341,645360,1800700,2036500,968960
RMDD,URAV,2400,22528,107280,10080,13560,54405,1440,1087100,695400,1530920
AFD,IL1D,10680,27648,1680,17400,55800,66907,92640,0,2400,38080
ALM,CEPV,146880,598528,511200,792720,1121880,2103213,1770240,1731900,2033000,1709520
ADL,RIG,0,0,0,0,14760,77383,10320,0,0,0
IL2V,PVR,13320,117248,37680,0,1200,0,0,0,0,320
BWM02D,SIBV,0,256,0,0,0,13516,0,0,0,0
AVE,PVR,0,59904,0,0,720,49336,0,0,0,0
AVD,RIH,150960,0,0,0,0,0,0,25400,90600,21360
ASH,ASK,359880,478464,391200,619320,1904040,1148251,1678080,278600,371500,181440
IL2D,SMDD,0,0,4680,0,2640,0,0,174600,51800,228080
BWM01D,SMBD,310800,364800,299280,370800,597600,579532,1461120,806400,592000,1104840
PVT,RIR,5520,0,204960,440640,106320,593049,24480,181000,165000,0
AIB,URX,106320,312576,10200,29520,152040,153414,218640,2000,0,0
AVD,RIG,134400,526848,175080,667800,152280,553849,3240720,1349800,1013000,376240
SIAV,URB,123600,348416,277320,188160,382200,283852,1273680,173400,237700,137600
CEPD,RID,0,0,0,0,0,14868,0,0,0,0
PVC,URYV,39360,84992,21840,90960,11280,160510,2880,1100,0,0
FLP,PVT,0,105984,0,17520,275400,0,0,0,0,131840
IL2L/R,SAAV,0,0,25440,0,0,0,1200,0,0,0
OLQV,RMDL/R,4920,23040,0,0,3360,0,0,4600,129800,60280
BWM01V,RIA,15480,0,49800,0,0,0,0,0,0,0
PVQ,SMDV,0,0,0,0,0,0,0,0,0,37280
SAAD,URYD,1560,0,115560,2640,152880,0,57600,90400,0,0
BWM05D,RMED,81120,264448,272880,118800,94440,864061,341040,510800,589000,547080
ADA,AVK,11640,0,0,10440,0,0,45600,0,6800,102880
ADL,OLL,67560,169984,133320,158160,194520,420709,292320,389000,200800,468440
ADL,SMDD,0,0,0,0,96120,0,0,0,0,0
ALN,BWM07D,0,0,0,0,0,0,0,80000,0,0
ASE,RIR,92280,9472,0,97680,27840,82452,480,1543100,1192800,719320
DVC,RMDL/R,0,0,0,0,4080,81438,28320,33200,5400,62400
RIB,SAAV,9120,0,0,0,3240,0,0,0,0,0
AQR,RMG,0,0,0,0,0,2027,480,14000,0,0
ASH,SDQ,0,0,0,0,720,0,0,0,0,0
ASK,AVA,0,0,0,0,0,108133,0,0,0,0
ASK,IL1L/R,0,16384,12480,0,12480,53053,14400,0,0,0
CEPD,RIS,347280,1301760,706200,652320,1520040,2195803,2447280,3081400,1768800,2782960
RID,URAD,53880,0,0,0,0,0,0,0,31400,0
RMED,SMDD,560040,610816,1068240,652920,3409080,2586776,3502560,5804800,7710400,6202360
CEPV,URYV,1444920,2831872,1945800,1512840,2847840,2686463,4059600,274000,1102700,90080
AWB,URB,0,0,1800,0,0,0,0,0,0,320
ALA,RIR,37800,0,0,0,0,0,0,0,0,0
AVL,RIH,49680,157440,244440,57360,178560,109486,402000,3300,288500,156400
ASI,SMDV,0,0,0,89400,0,0,26880,0,3600,0
IL2L/R,SMBV,206640,363520,281520,166560,584040,317306,877920,447100,504900,788880
AIY,PVC,86160,333824,45960,0,5400,8785,72240,600,185400,16960
PVT,RIC,0,0,0,0,11160,0,0,1600,8200,0
SAAV,URB,96960,139008,91320,130920,0,0,0,0,0,0
SIAD,URX,96720,160000,71520,54600,110280,19597,204000,90800,179100,199840
ASJ,AVJ,9840,1536,31200,27120,61200,141926,43440,270000,283700,370080
BWM02D,CEPV,0,0,16680,0,0,0,0,0,0,0
IL1V,RIM,0,0,15000,0,0,0,7200,0,0,141200
OLL,SMBD,29160,11520,37320,0,125040,0,87840,105900,23200,0
ADL,SIBD,31440,43520,70440,46920,157080,16896,86640,0,0,98440
IL1D,URX,0,19712,3720,23400,233880,65217,30240,89700,0,10880
ADA,SMBD,239520,640768,475680,394080,1255920,864735,1478640,912700,1421500,1604560
ADE,IL1D,0,0,0,0,0,7096,126240,3300,12000,26880
AIY,AVB,63360,303360,101400,108240,282120,3041,639600,606300,915400,653680
OLL,RMDD,809760,1720576,1216680,2232120,5231520,4595035,7468320,5420800,5677200,7325400
AIA,AWB,457080,604160,253080,477120,896040,1230703,1843200,1219000,1185300,1310360
ASE,RIC,0,0,0,13200,0,0,63600,31000,0,0
BWM06D,URX,7200,0,0,0,0,0,0,0,0,0
BWM07D,RMED,0,0,0,33240,0,231475,113760,171000,331400,214680
OLQV,RMDV,805320,1423104,1284240,1032600,2982000,4691005,4602480,3902100,4020600,2753040
ADA,RMDD,6960,0,27240,6000,46440,0,102960,1000,18400,25840
AVB,AWB,128640,59392,13080,2640,0,18585,26400,75800,0,1320
ADL,AIZ,0,0,8040,6360,19800,8447,21120,0,0,0
DVA,RIF,9120,0,0,0,3720,0,0,529900,47400,44480
AIY,OLL,2040,77824,0,0,0,0,0,138400,0,0
AVD,SIBD,94800,268800,221520,330600,604920,981656,2309760,308200,1064600,729880
ALM,RIV,4080,69120,0,61800,0,0,0,0,0,0
PVQ,PVR,13680,49408,21600,0,0,0,0,0,0,0
AVB,SAAV,36720,135936,94680,119400,0,37509,424560,142200,176200,70400
OLQD,RIC,625800,1411840,849120,741840,938280,1417573,1780080,2562200,1231200,2255560
RMG,URX,459720,748544,300720,992280,1957440,2115040,5351280,2881100,1996800,1490840
AFD,ASE,910560,1600256,1581480,2384280,3568560,3132179,11805120,7910400,10012900,5568640
PVP,PVT,0,63232,0,337920,0,0,0,0,31800,0
ASH,OLQD,24480,18176,3120,360,79560,12165,0,0,0,0
RMH,SIAV,0,0,0,299760,245280,1621000,2141280,1373200,2920300,2127080
AVB,BAG,334080,451584,655440,539640,718680,71300,1474800,638800,1456900,505440
ADA,AVF,0,0,0,156360,892320,267631,1439760,337800,822500,395680
AIA,SMBV,369120,410880,262800,25320,1335840,921845,1850160,401500,836700,766160
BWM08V,URB,0,38656,11760,0,25320,1689,0,0,0,0
AWB,AWB,140280,224000,69480,106080,195000,142602,88320,83400,270500,77120
ASG,PVW,0,0,0,0,0,0,1680,0,0,0
AIM,ASG,1024680,2102272,1235160,2346720,3913680,4539954,11157360,7491900,9685200,8709520
AVB,SMBV,99600,440064,296280,229320,546120,386241,1755360,15800,307600,214520
SIAV,SMBV,2173920,2753280,1932480,3277320,5950080,5496267,8850000,1698600,5545400,2615920
ASG,SIBV,0,0,0,82440,0,63866,6240,0,0,0
AIY,AVM,0,0,0,0,91440,503838,88320,19600,255400,254000
DVA,PVP,1083720,2697216,2050080,1410360,2362320,2879753,3102720,3668200,6144100,4721960
AIM,AVA,0,0,0,0,0,0,20160,1914800,4017900,1637200
ALN,SIAV,0,0,0,0,65520,0,22560,0,0,0
AIM,IL1L/R,0,25344,0,0,53280,0,0,0,33200,28000
AIY,AIZ,2289360,2429440,2314560,2802960,6367680,7212563,11786160,8556900,9543900,7026400
AVL,BWM06D,14520,0,0,0,0,0,0,0,0,0
BWM06D,URAD,4440,0,0,0,0,0,0,0,36200,0
CEPD,PVC,0,0,0,0,0,23992,0,0,0,0
AQR,AUA,0,0,0,0,0,4392,295200,0,0,176960
AWA,RIP,0,0,0,0,0,0,0,1780400,3154000,1258760
BWM05V,RIA,0,0,2160,25440,2760,53053,94560,0,0,0
RID,SIBV,409560,1525504,814320,769560,1544400,2895298,4061520,1421000,2383700,2179200
SAAV,SAAV,432120,736512,642240,880440,1217520,1125610,2164800,902500,1022000,1294480
SDQ,SIAD,0,0,0,134160,131160,212213,1153920,169400,2016700,404200
ALM,ASK,0,0,27000,0,0,0,0,0,0,0
AFD,AIM,0,0,0,0,0,0,0,8800,0,0
AUA,RIR,161280,561152,501360,316800,1574520,716051,2193120,866700,609400,509680
AWB,BAG,0,0,0,0,7440,34129,0,0,0,0
BDU,RIH,10440,0,0,0,0,0,0,0,0,0
RIF,URB,97320,194304,37080,0,0,0,0,0,0,0
OLL,RIM,6720,28416,198720,211560,252840,164226,346800,46300,193600,19200
SMBD,SMDV,61680,20992,62400,196680,177000,349071,1239600,342100,32200,130200
AWA,IL2D,0,0,0,0,0,0,0,0,1600,0
AFD,RIG,0,0,0,14520,38040,0,0,0,0,0
AIZ,URYD,39720,36352,0,480,720,56432,2400,228800,202000,141720
AIB,RMDL/R,8040,0,0,0,0,0,0,0,0,0
ALM,SAAD,277320,482048,352560,399120,468360,1130004,820080,1037600,576400,910400
ADE,RIS,175920,170496,840,204960,427440,0,55440,227800,683000,1340800
ADF,RIB,242880,293888,146640,412920,485880,503162,1237440,401600,713000,425000
AWB,SMBV,171480,406784,296880,643440,674400,2038671,2936640,1897800,2328800,2319200
AVB,BWM05D,0,0,0,0,0,0,0,0,0,8680
BWM04D,OLL,0,0,0,0,1200,0,0,0,0,0
BWM04D,SMDD,63720,0,6480,78840,52320,41225,157920,87000,183900,89680
PVC,SMBD,122880,725248,260280,30480,41280,280473,158880,800,343600,75960
CEPD,OLL,255960,882432,937800,1440000,980280,2393149,4651920,2914000,2734700,2658560
CEPD,SMDD,741720,1832448,656400,1371240,1730280,1987307,4269600,3032800,2636600,2826480
SAAV,SMBV,438960,612096,588360,713760,1923120,2020760,2886960,2457800,2433800,2774120
AIA,ASI,675960,1342208,565080,893400,2511240,2454987,3182160,2457300,1887200,2402520
ALN,IL2L/R,0,0,0,0,4800,0,0,0,0,41680
AVA,URYD,76800,186880,31320,132240,406440,349408,488640,519200,628700,1212000
ADA,ALA,0,0,0,0,0,0,0,2400,2200,0
PVR,URX,0,172544,2520,0,75000,0,25680,0,0,0
IL2D,RIB,11880,65024,10080,0,2640,0,0,1200,283200,60960
RIC,RIC,1878720,2459648,1714920,1616520,3239880,2923345,6523200,14757800,5635800,4784040
BWM06V,RMDL/R,447960,389632,451080,326040,232080,1243206,2423520,925900,499200,759800
ASG,CEPV,77400,132352,109080,156480,303480,271011,552720,593100,307200,129560
AUA,RIC,0,0,0,0,0,38184,0,0,0,0
RMEV,URAD,171480,561408,317040,421560,708120,1171906,2131920,1659300,1335200,1689320
BWM04D,SIBD,2280,0,0,0,0,0,0,0,0,0
RIA,RMED,0,0,2400,18960,46440,43253,0,0,0,0
RIR,URAV,4440,0,0,0,0,6420,0,0,0,0
AIZ,IL1D,9600,32256,0,4200,9000,6758,0,1900,0,11960
BWM03V,URYV,21480,11008,0,41880,227760,369345,539520,0,0,0
CEPV,SMBD,16080,0,0,0,0,0,0,0,0,0
RMDL/R,RMEL/R,0,0,10680,82920,198600,315616,433920,4323700,3765300,3946240
AVK,IL2D,0,0,0,0,12240,10136,0,78200,132900,83760
BWM07D,IL1D,0,0,0,0,0,0,0,4500,0,0
RIM,URYD,74400,187648,46080,124080,83040,115229,251520,176100,97100,175600
SIAD,SIBV,387480,885248,799440,752400,1610520,1744003,3072960,1338100,3324000,3243760
AWC,RIA,39360,129536,15960,33960,96240,81775,3840,175200,161400,236480
BWM05V,IL1V,0,0,0,0,0,0,0,0,5000,0
CEPV,RMDD,1183560,1513728,1674480,1187280,3161760,3441038,4490160,3069800,2901600,3101440
IL2D,RMEL/R,322320,540928,741120,1329480,1508760,1590249,5938560,1672800,2616300,2694600
AVA,IL1D,0,0,2760,0,0,0,0,0,0,0
ASI,AWA,76560,362752,268200,321120,1017600,427130,1674480,2195800,1457800,1389040
AVH,RIP,0,0,0,0,0,0,0,459200,1941800,926200
BWM04V,RIA,0,4864,0,45600,0,0,30000,8900,39600,1840
DVA,SMDV,571080,977664,797400,637200,1864800,1657158,2275200,781200,2453300,1557120
OLL,PVT,78840,126464,144480,90720,213000,150712,287280,243900,475900,115880
BWM07V,PVR,0,0,0,0,17520,0,0,0,2700,640
AIB,RMDV,3840,0,84120,6240,0,12165,16800,0,13600,720
ASE,PVP,3840,7680,4800,0,0,0,0,0,0,0
ADA,PVT,0,0,0,0,0,0,7920,0,0,0
BWM01D,RIF,0,0,0,51720,0,0,0,0,0,0
BWM06D,PVW,0,0,0,0,0,0,232800,65900,22000,920
RIF,SAAV,0,0,0,0,0,0,0,142600,0,0
BWM08V,SMBV,81000,136448,182880,131280,13080,300748,753840,294200,192300,152440
BDU,BWM06D,0,0,0,480,0,0,72240,0,0,0
RIG,URYD,255000,545024,257400,316320,689880,598455,944160,325400,249000,234040
IL1L/R,URAV,240960,436480,397200,860280,646440,1292543,1712400,8300,414700,505440
AVH,IL2D,1440,59136,0,5400,0,1688,480,255300,208500,324920
AFD,SIBD,164400,190720,15720,194640,183120,114216,364800,129800,633600,120000
PVW,RIV,0,0,0,0,0,0,0,0,20800,0
RMDV,URX,2760,0,0,0,0,0,0,0,0,0
OLQD,PVP,0,0,1320,0,0,0,0,0,0,0
RMDD,RMEL/R,34800,71680,125880,147240,99240,14529,1383360,287800,434200,208240
