neuron,ADFL,ADFR,ADLL,ADLR,AFDL,AFDR,ALML,ALMR,ALNL,ALNR,AQR,ASEL,ASER,ASGL,ASGR,ASHL,ASHR,ASIL,ASIR,ASJL,ASJR,ASKL,ASKR,AUAL,AUAR,AVM,AWAL,AWAR,AWBL,AWBR,AWCL,AWCR,BAGL,BAGR,DVA,FLPL,FLPR,IL2DL,IL2DR,IL2L,IL2R,IL2VL,IL2VR,OLLL,OLLR,OLQDL,OLQDR,OLQVL,OLQVR,PLNL,PLNR,SAADL,SAADR,SAAVL,SAAVR,SDQL,SDQR,URBL,URBR,URXL,URXR,URYDL,URYDR,URYVL,URYVR,ADAL,ADAR,AIAL,AIAR,AIBL,AIBR,AINL,AINR,AIYL,AIYR,AIZL,AIZR,AVAL,AVAR,AVBL,AVBR,AVDL,AVDR,AVEL,AVER,AVJL,AVJR,BDUL,BDUR,PVCL,PVCR,PVPL,PVPR,PVR,PVT,RIAL,RIAR,RIBL,RIBR,RIFL,RIFR,RIGL,RIGR,RIH,RIML,RIMR,RIPL,RIPR,RIR,IL1DL,IL1DR,IL1L,IL1R,IL1VL,IL1VR,RIVL,RIVR,RMDDL,RMDDR,RMDL,RMDR,RMDVL,RMDVR,RMED,RMEL,RMER,RMEV,RMFL,RMFR,RMHL,RMHR,SIADL,SIADR,SIAVL,SIAVR,SIBDL,SIBDR,SIBVL,SIBVR,SMBDL,SMBDR,SMBVL,SMBVR,SMDDL,SMDDR,SMDVL,SMDVR,URADL,URADR,URAVL,URAVR,ADEL,ADER,AIML,AIMR,ALA,AVFL,AVFR,AVHL,AVHR,AVKL,AVKR,AVL,CEPDL,CEPDR,CEPVL,CEPVR,DVC,PVWL_or_R_1,PVWL_or_R_2,PVWL_or_R_3,PVQL,PVQR,RICL,RICR,RID,RIS,RMGL,RMGR,BWM-DL01,BWM-DL02,BWM-DL03,BWM-DL04,BWM-DL05,BWM-DL06,BWM-DL07,BWM-DL08,BWM-DR01,BWM-DR02,BWM-DR03,BWM-DR04,BWM-DR05,BWM-DR06,BWM-DR07,BWM-DR08,BWM-VL01,BWM-VL02,BWM-VL03,BWM-VL04,BWM-VL05,BWM-VL06,BWM-VL07,BWM-VR01,BWM-VR02,BWM-VR03,BWM-VR04,BWM-VR05,BWM-VR06,BWM-VR07,BWM-VR08
PVQL,19,0,369,0,0,0,0,0,0,0,0,294,0,197,0,449,10,22,0,5205,44,4954,77,0,0,0,1800,0,806,0,0,0,0,0,41,0,0,70,0,86,0,0,0,20,0,126,0,0,0,30,0,0,0,0,1,0,0,39,0,64,0,132,0,0,0,270,0,1192,0,0,0,6,0,33,0,0,0,46,57,0,0,17,496,0,0,44,143,2172,9,0,0,0,0,0,0,0,0,0,0,721,0,0,0,89,0,0,2351,0,0,152,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,25,0,84,0,0,208,0,3,0,0,8,52,0,0,0,111,0,1156,0,869,4469,2724,26,0,0,64,0,22,0,205,0,0,0,20,300,0,11,78,0,98,0,503,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PVQR,0,11,0,966,0,0,0,1,0,0,0,0,401,0,245,0,548,0,0,1,5297,14,4982,0,0,107,0,1128,0,236,0,0,0,0,0,414,2,0,92,0,63,0,0,0,41,0,105,0,0,0,0,0,0,0,0,0,0,0,65,0,11,0,160,0,0,0,305,0,1271,0,6,0,0,0,106,0,15,0,0,4,0,4,24,0,0,402,14,241,3392,16,123,0,0,22,0,0,0,0,0,13,847,0,0,0,0,0,0,2559,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,17,0,0,0,0,59,6,62,0,0,0,35,0,0,0,0,0,1057,1813,697,1331,0,8,0,0,0,0,0,0,314,0,163,457,775,11,0,0,161,0,10,5,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RICL,0,2,0,0,0,0,268,63,7,66,81,8,0,219,0,97,0,0,0,0,0,0,0,0,0,40,1,0,0,6,0,0,0,0,290,0,0,276,163,70,0,47,152,27,0,167,149,144,266,583,6,97,175,101,305,198,424,814,379,210,212,166,4,84,111,929,782,32,0,0,74,0,0,0,0,120,3,400,206,460,518,198,158,6,0,109,112,8,0,50,200,75,80,268,19,0,0,0,0,3,36,0,0,0,95,102,21,174,0,11,10,340,164,34,42,375,370,6,129,72,78,101,3,0,0,0,0,37,144,1161,704,476,121,742,419,591,400,422,1221,253,143,320,35,429,148,54,183,101,99,12,157,5,0,185,0,0,42,59,93,23,63,67,0,370,244,599,453,7,5,0,2,78,0,0,1272,743,30,228,80,0,0,1,0,14,0,7,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RICR,1,0,0,0,0,0,0,159,108,98,602,0,1,0,154,2,239,0,0,0,0,0,0,0,0,211,0,22,0,0,0,0,0,0,218,0,0,88,164,0,96,68,57,3,6,315,144,105,100,0,673,131,16,362,105,32,540,360,451,78,339,1,21,55,20,844,673,0,47,0,9,0,0,0,0,0,83,396,370,605,710,327,219,18,58,247,67,0,77,489,369,515,59,545,0,5,0,0,0,63,16,0,0,0,279,7,34,32,0,1,2,157,299,56,0,461,127,161,20,100,24,34,78,0,0,0,0,63,2,769,1275,138,255,437,706,614,468,873,270,133,381,69,159,198,288,43,50,32,3,47,20,0,0,0,209,0,0,0,148,442,0,30,0,337,321,200,718,0,537,189,192,0,161,1272,0,188,59,135,343,0,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RID,30,4,0,0,181,248,422,0,5,0,378,54,35,36,0,309,0,0,233,0,0,0,0,28,133,383,5,0,0,0,41,0,809,1015,489,0,0,280,0,0,0,110,0,0,0,0,67,95,0,276,0,0,39,66,163,264,122,59,0,0,0,26,6,135,0,60,0,178,0,2,38,774,1160,39,12,119,0,213,0,149,428,668,1251,51,4,8,519,64,0,1533,0,431,20,95,77,0,0,211,237,35,0,279,256,121,11,0,20,0,33,0,0,0,0,0,0,174,71,0,0,0,0,7,6,0,0,0,0,73,26,181,0,17,0,524,0,141,10,77,848,26,0,292,0,0,0,4,31,50,0,7,0,0,0,118,12,0,218,147,14,303,30,12,60,0,0,102,0,101,22,91,100,98,0,743,188,0,92,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RIS,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,114,134,0,0,0,0,0,0,6,1,214,1,0,0,0,0,0,0,0,0,194,265,44,56,0,0,7,0,22,39,23,112,97,100,0,211,0,274,14,0,336,81,7,25,0,0,102,124,284,222,0,0,37,76,167,33,0,0,38,118,6,2,26,0,53,92,9,0,568,436,106,55,0,0,146,71,4,0,65,162,5,30,459,464,0,24,5,166,185,360,273,0,0,51,60,31,127,137,25,0,323,58,2,13,421,391,29,13,280,72,34,0,112,267,0,5,0,94,0,111,0,0,0,52,0,116,38,288,363,536,374,425,4,2,0,0,216,9,4,49,0,0,0,0,2,592,822,1322,277,199,323,203,25,101,4,0,0,10,30,59,92,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RMGL,148,0,186,0,0,0,173,0,3728,0,0,0,0,23,0,540,0,0,0,0,0,0,0,0,0,287,0,0,86,0,0,0,0,0,55,0,0,0,0,142,0,0,0,37,0,25,0,43,0,1739,0,157,351,228,54,0,0,99,0,780,0,0,0,0,0,364,0,137,38,0,72,0,0,6,9,0,0,11,37,68,180,0,343,277,3,65,606,728,0,99,0,5,0,4,2,48,94,0,0,590,0,25,0,71,0,88,103,0,0,19,0,73,0,0,0,0,106,6,402,483,754,162,401,0,0,15,0,0,1280,330,587,84,157,302,0,240,202,449,317,115,131,416,6,166,101,0,137,24,0,0,0,0,1,639,58,0,1107,1160,0,78,26,70,0,587,0,336,0,0,0,735,266,503,5,228,135,300,9,0,107,18,467,0,1495,0,4104,0,5956,0,0,0,0,0,0,0,0,0,463,0,2439,0,5972,0,0,0,0,0,0,0,0,0
RMGR,0,16,0,122,0,0,0,160,0,2440,0,0,0,0,42,0,292,0,0,0,34,0,126,0,0,11,0,0,0,189,0,0,0,0,43,234,0,0,0,0,77,0,0,0,64,0,1,0,1,0,1379,572,86,59,129,0,0,0,4,0,517,0,0,0,0,0,427,0,90,78,0,0,0,0,2,0,3,3,48,151,54,141,12,0,317,491,27,21,1572,84,341,0,0,12,0,103,5,0,0,78,755,0,45,0,176,4,0,325,0,0,0,0,188,0,0,124,0,404,27,718,463,385,330,0,0,0,0,1454,2,735,301,175,0,0,213,149,81,148,375,120,19,0,321,77,111,113,0,0,31,0,64,0,0,0,781,0,474,179,0,0,76,4,0,0,408,0,159,0,214,652,911,18,1978,80,343,0,1,107,0,0,0,0,0,0,0,0,0,13,549,0,2250,0,4874,0,6570,0,0,0,0,0,0,0,54,488,0,1839,0,3435,0,5421
BWM-DL01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,2,0,0,0,0,0,0,0,0,0,0,708,0,0,722,0,0,0,0,0,0,0,154,1323,0,0,245,0,281,22,23,538,0,0,2,0,0,0,0,0,0,0,0,0,1,393,0,0,28,182,87,13,5390,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,4844,19297,1015,7972,245,1834,0,2846,0,5155,0,1081,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BWM-DL02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,0,0,460,0,105,0,0,0,0,0,60,789,146,182,170,132,10,59,3578,0,0,556,0,452,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,2442,0,17,0,8,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,467,0,4844,0,604,17183,150,7972,0,2444,0,0,0,0,0,0,0,0,0,9140,0,3484,0,1085,0,0,0,0,0,0,0,0,0
BWM-DL03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,7,0,0,0,0,0,0,0,0,0,0,193,0,0,286,0,0,0,0,0,0,0,405,1894,0,0,140,0,861,0,1,528,0,0,38,0,0,0,0,0,0,0,0,0,0,1198,0,0,49,452,63,0,1319,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19297,604,0,0,28300,0,12163,0,2667,0,7552,0,2895,0,1918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BWM-DL04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,49,1,0,0,173,0,9,0,0,0,0,0,0,1166,511,560,76,0,0,0,1790,0,0,875,0,266,0,0,0,0,0,0,124,0,0,385,0,0,0,28,0,0,455,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,876,0,6,0,0,10,0,0,0,0,0,0,0,0,1495,0,1015,17183,0,0,0,26901,0,15938,0,0,0,0,0,0,0,0,0,2832,0,5324,0,0,0,0,0,0,0,0,0,0,0
BWM-DL05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,67,0,0,0,0,0,0,0,0,0,0,37,0,0,70,0,0,0,0,0,14,2,578,2277,0,0,278,0,913,0,0,65,0,0,148,0,0,0,0,0,0,0,104,0,0,2240,0,0,91,431,13,0,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1554,111,0,0,0,0,0,0,0,0,14,9,0,0,0,0,7972,150,28300,0,0,0,63927,0,446,0,1539,0,1315,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BWM-DL06,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,22,0,0,0,0,0,0,0,0,336,0,0,0,7,0,0,0,0,0,0,0,0,916,505,553,3,6,0,0,223,0,0,612,0,12,0,115,0,0,0,0,279,0,0,778,0,0,0,286,0,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2269,0,0,0,0,12,0,0,0,0,0,0,0,0,4104,0,245,7972,0,26901,0,0,0,64015,0,0,0,0,0,0,0,0,0,197,0,789,0,0,0,0,0,0,0,0,0,0,0
BWM-DL07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,39,11,1403,0,0,779,0,1010,0,0,0,0,0,269,0,0,0,0,0,0,0,493,0,0,3374,0,0,122,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3700,75,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1834,0,12163,0,63927,0,0,0,0,0,101,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BWM-DL08,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,16,0,0,0,0,0,0,0,0,225,36,634,0,72,0,0,0,0,0,434,0,0,0,204,0,0,0,0,562,0,0,1383,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3768,0,0,0,0,54,0,0,0,0,0,0,0,0,5956,0,0,2444,0,15938,0,64015,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
BWM-DR01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,2,0,0,0,147,0,0,631,0,0,0,0,0,0,1188,143,0,0,0,273,373,0,102,531,0,0,0,0,0,0,0,0,0,0,0,0,572,1,0,0,175,31,0,100,0,4043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,891,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2846,0,2667,0,446,0,0,0,0,4170,21495,968,9193,428,2511,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BWM-DR02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,291,0,191,0,0,0,0,543,11,172,385,44,140,0,3562,0,0,413,0,541,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,1948,0,29,0,57,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,16,0,0,0,0,0,0,0,0,0,549,0,0,0,0,0,0,0,0,4170,0,692,19102,145,12416,0,5915,0,0,0,0,0,0,0,0,8228,0,4362,0,1980,0,176
BWM-DR03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,170,0,0,0,0,0,0,1340,513,0,0,0,68,779,0,0,625,0,0,0,0,0,0,0,0,0,0,0,0,1007,0,0,0,353,67,11,71,0,1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5155,0,7552,0,1539,0,101,0,21495,692,0,0,30506,0,15671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BWM-DR04,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,43,0,0,0,0,0,0,0,0,96,0,0,75,0,0,425,0,84,0,0,0,0,1377,0,611,353,2,178,20,465,22,0,593,0,375,0,191,0,0,0,0,0,0,240,408,0,0,0,134,0,0,0,0,1306,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,538,0,0,0,58,0,0,0,0,11,0,0,0,0,2250,0,0,0,0,0,0,0,0,968,19102,0,0,0,37239,0,20941,0,0,0,0,0,0,0,0,1873,0,3617,0,2957,0,0
BWM-DR05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,2237,576,0,0,76,273,1110,0,0,69,0,0,0,4,0,0,0,0,0,0,52,0,2222,0,0,0,651,7,0,9,0,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1081,0,2895,0,1315,0,420,0,9193,145,30506,0,0,0,52867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BWM-DR06,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,0,31,0,0,0,0,0,0,0,0,263,0,0,0,0,0,0,0,0,0,0,0,0,745,0,396,336,0,2,0,0,0,0,388,0,30,0,37,0,0,0,0,0,0,436,830,0,0,0,128,0,0,0,0,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1414,0,0,0,98,0,0,0,0,1,0,0,0,0,4874,0,0,0,0,0,0,0,0,428,12416,0,37239,0,0,0,58346,0,0,0,0,0,0,0,0,725,0,171,0,557,0,0
BWM-DR07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,1286,444,0,0,141,693,1834,0,0,0,0,0,0,26,0,0,0,0,0,0,288,0,3584,0,0,0,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3660,0,0,0,25,0,0,0,0,0,0,0,0,0,0,345,0,1918,0,117,0,0,0,2511,0,15671,0,52867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BWM-DR08,0,0,0,0,0,0,0,0,0,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,10,0,0,0,0,0,0,56,0,356,36,20,0,0,0,0,0,1143,0,2,0,178,0,0,0,0,0,0,414,979,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3890,0,0,0,501,0,3,0,0,0,0,0,0,0,6570,0,0,0,0,0,0,0,0,2,5915,0,20941,0,58346,0,0,0,0,0,0,0,0,0,0,324,0,138,0,283,0,0
BWM-VL01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589,0,0,0,0,0,0,0,0,0,0,0,0,306,0,0,0,0,0,0,1380,0,7,6,257,0,0,0,91,976,640,95,10,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683,0,151,33,24,75,0,0,4242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7354,13644,1471,7816,514,2153,4313,0,4901,0,422,0,22,0
BWM-VL02,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,184,0,564,0,0,0,277,13,284,227,0,925,0,64,2968,0,0,410,0,246,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,1,0,3320,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,463,0,0,9140,0,2832,0,197,0,0,0,0,0,0,0,0,0,0,7354,0,593,14292,48,6476,0,0,0,0,0,0,0,0,0
BWM-VL03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,0,94,411,139,0,0,0,520,1331,1171,0,0,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990,0,284,16,24,442,0,0,943,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13644,593,0,0,32493,0,12154,4150,0,6035,0,1247,0,1,0
BWM-VL04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,510,0,5,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,0,0,123,0,0,0,0,0,0,0,0,185,9,0,0,0,0,20,0,161,0,0,70,134,0,1154,760,0,1652,0,9,1257,0,0,697,1,125,0,0,0,0,116,0,0,0,0,0,332,0,4,0,0,109,0,0,566,0,329,0,0,0,0,0,0,0,0,0,0,0,219,0,485,0,0,0,0,0,0,0,0,0,0,0,2439,0,0,3484,0,5324,0,789,0,20,0,0,0,0,0,0,0,0,1471,14292,0,0,0,28045,0,0,0,0,0,0,0,0,0
BWM-VL05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,3,318,251,0,0,0,815,2186,81,0,0,877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2068,39,20,0,0,313,0,0,60,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7816,48,32493,0,0,0,37644,1159,0,2035,0,2809,0,399,0
