,ADF,ADL,AFD,ALM,ALN,AQR,ASE,ASG,ASH,ASI,ASJ,ASK,AUA,AVM,AWA,AWB,AWC,BAG,DVA,FLP,IL2D,IL2L/R,IL2V,OLL,OLQD,OLQV,PLN,SAAD,SAAV,SDQ,URB,URX,URYD,URYV,ADA,AIA,AIB,AIN,AIY,AIZ,AVA,AVB,AVD,AVE,BDU,DVC,PVC,PVP,PVR,PVT,RIA,RIB,RIF,RIG,RIH,RIM,RIP,RIR,IL1D,IL1L/R,IL1V,RIV,RMDD,RMDL/R,RMDV,RMED,RMEL/R,RMEV,RMF,RMH,SIAD,SIAV,SIBD,SIBV,SMBD,SMBV,SMDD,SMDV,URAD,URAV,ADE,AIM,ALA,AVF,AVH,AVJ,AVK,AVL,CEPD,CEPV,HSN,PVW,PVQ,RIC,RID,RIS,RMG,BWM01D,BWM01V,BWM02D,BWM02V,BWM03D,BWM03V,BWM04D,BWM04V,BWM05D,BWM05V,BWM06D,BWM06V,BWM07D,BWM07V,BWM08D,BWM08V
BWM03V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3840961147943522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2006866637759874,0.0,0.0,0.0,4.955831259675748,5.254107059590184,5.2192310817507765,0.0,6.526452772938414,5.858406191210332,0.9814942240500563,5.9682312325472076,0.0,0.0,0.0,0.0,1.4075721570491944,0.0,0.0,5.993672003865938,5.049355166495931,5.732083701995343,0.0,5.324736389125102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.78260196008029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.148963134146672,0.0,5.073600916371713,0.0,6.1801356748439185,0.0,0.0,0.0,6.965815361756917,0.0,1.7827682876827202,0.0,3.4693412833479904,0.0,0.0
BWM04D,0.0,0.0,0.0,2.4872261900333807,3.067066806042552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.45289439994912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0680399942186416,0.0,0.0,0.0,4.925695170787576,0.0,1.6560987050154186,0.0,1.6269378640935972,0.0,0.0,5.373303353388384,1.3621199435582494,0.0,4.281803341450119,0.0,0.0,0.0,6.437820946498522,6.3079287783406635,4.747805994972971,0.0,5.868924694777366,0.0,6.013739025839002,5.224025228478396,1.4168066674362978,0.0,0.0,5.2999716550757485,5.893014070173952,0.0,5.0522655271478705,1.2157943233715398,4.629907298741276,0.0,4.81201099231382,0.0,0.0,0.0,1.0680399942186416,0.0,0.0,0.0,5.846812464130799,3.330515010678703,0.0,4.439581714311967,0.0,0.0,0.0,0.0,6.1453457890329375,3.2709105276901784,0.0,7.122979758911243,5.716185341244276,0.0,0.0,0.0,6.484112620785582,0.0,0.0,6.907858907129452,3.0983522138363,1.856262737438449,0.0,5.923120496433718,0.0
BWM04V,0.0,0.0,0.0,2.589496701723748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.772793529367309,1.6386424038990386,0.0,0.0,0.0,2.132646669557346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.780598716728409,0.0,3.9373010051933206,0.0,0.0,0.0,0.0,5.83585587646316,0.0,0.0,0.0,2.2052465628730515,1.2430549298975901,4.659807798210372,4.43771595163417,6.332999289823159,6.4277741824673,0.0,5.836570602333133,0.0,6.053273308117802,5.001781068948957,0.0,0.0,5.195019747600166,0.0,1.2841599978789522,5.660640180263702,0.0,3.90495310318974,0.0,4.443833355208682,5.288880050509914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.410188484799764,5.888824110623165,0.0,3.0525266858751174,0.0,0.0,0.0,0.0,6.179945912610595,0.0,5.14686182527939,5.714748879963209,7.095482126849255,0.0,0.0,6.484112620785582,0.0,0.0,0.0,4.769208843619448,6.900910335624133,0.0,0.0,3.293585481503404,5.436104540239012
BWM05D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.312839908392164,0.0,0.0,1.6526952828403616,0.0,0.0,0.0,4.418057739522897,0.0,2.1892439875160226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.238112435112235,0.0,0.0,1.2936045307602637,6.325173203244984,0.0,5.297133239120407,5.738805673876023,0.0,4.708549048089818,0.0,1.4262512003176095,0.0,0.0,0.0,1.409295568204558,6.3347165149370674,0.0,5.935664477362612,0.0,2.8286873053655834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0996005734259215,0.0,0.0,1.3656366710026855,0.0,3.433792430783115,0.0,0.0,0.0,5.166026739677115,0.0,0.0,0.0,6.88444218146961,0.0,0.0,0.0,5.4266128602018044,0.0,0.0,0.0,6.484944878018084,0.0,0.0,0.0
BWM05V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2375499005424038,2.390477966981003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8435344382609835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2329900014453397,5.680418844934775,5.124588266351449,1.4168066674362978,6.417469924227557,4.148936715416492,0.0,5.70391240961531,0.0,0.0,0.0,1.9988372240513927,0.0,0.0,0.0,6.247574089793673,1.2544759978543125,5.044164945558841,0.0,2.526929389488818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.110537810100655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.509160145407532,0.0,0.0,0.0,6.965815361756917,0.0,0.0,0.0,4.748066140332068,0.0,1.3028283396262166,0.0,6.360657770759334,0.0,0.0
BWM06D,0.0,0.0,0.0,0.0,2.841712712637064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.965631197491831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.799230954803851,0.0,0.0,0.0,0.0,0.0,0.0,5.719890482373419,0.0,0.0,0.0,0.0,0.0,0.0,5.344839976746428,5.719558936097049,0.0,0.0,1.4084364272419545,0.0,4.956352249284784,1.4316356368683973,0.0,0.0,0.0,5.098276263491834,5.56662652751887,0.0,4.6893644324726855,0.0,1.5195695235110553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.934237067641296,0.0,0.0,4.041698640920591,0.0,0.0,0.0,0.0,6.390468059162733,0.0,0.0,4.884286484318797,0.0,0.0,0.0,6.907858907129452,4.769208843619448,0.0,0.0,0.0,1.3789068557188022,1.8272430656533387,0.0,6.586536020227219,0.0
BWM06V,0.0,0.0,0.0,1.2300653600095046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.630698200896827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.776551824950412,4.1409233180940275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.258765385731585,0.0,0.0,0.0,0.0,0.0,0.0,5.619914936541643,0.0,0.0,0.0,0.0,0.0,4.704930719103616,0.8996566681120063,5.848512649996793,5.607461741099963,0.0,1.6884020426847706,1.2006866637759874,5.169275195734933,1.694142100286924,0.0,0.0,5.0675677672066435,0.0,0.0,5.616897518960804,0.0,4.595002279684585,0.0,1.453909278672531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4461521645348683,5.700685068351285,0.0,1.7136073933697702,0.0,0.0,0.0,0.0,6.432821237466805,0.0,3.357563651670956,1.4434712577830637,5.057417231216147,0.0,1.7827682876827202,3.0983522138363,6.900910335624133,0.0,1.3028283396262166,1.3789068557188022,0.0,0.0,0.0,0.0,6.463725046298191
BWM07D,0.0,0.0,0.0,0.0,1.6343633289973145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343633289973145,0.0,0.0,0.0,0.0,0.0,0.0,4.491832129855454,0.0,0.9483660133380857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.217737504591781,0.0,0.0,1.3403964330233127,5.308703177067878,1.2664468498178605,5.117241039879188,5.361713400363489,0.0,1.4797775646100877,0.0,1.285777498810423,0.0,0.0,0.0,3.3692282398852806,6.138632596545687,0.0,3.451014126694614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.097569091281533,0.0,0.0,0.0,0.0,2.7002888660877766,0.0,0.0,1.7556456370530578,1.552988280888145,0.0,1.699432512164899,0.0,4.295343413928638,0.0,1.856262737438449,0.0,6.484944878018084,0.0,1.8272430656533387,0.0,0.8350499927733019,0.0,1.5763882632309232,0.0
BWM07V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3103787844823827,5.179248173310198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0791812460476247,0.0,0.9260504167945478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.059903630237101,3.370290401158389,0.0,5.091282342262871,1.285777498810423,0.0,3.579860981528924,0.0,0.0,0.0,0.0,1.4168066674362978,0.0,0.0,5.946590097885177,0.0,3.0115214300629964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.762446106304568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2386677812115996,0.0,0.0,0.0,3.4693412833479904,0.0,0.0,0.0,6.360657770759334,0.0,0.0,0.0,1.7843179705700294,0.0,0.0
BWM08D,0.0,0.0,0.0,0.0,3.144213653987643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4513694797158003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.023977690482098,0.0,0.0,0.0,0.0,0.0,0.0,2.9485115322300164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.797396540175332,1.2329900014453397,0.0,0.0,0.0,3.3096103858805717,0.0,0.0,0.0,0.0,4.4694813633422825,5.081876515596011,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.116194389700335,0.0,0.0,3.237279195476463,0.0,0.0,0.0,0.0,6.402062653362908,0.0,0.0,4.079578802932186,0.0,0.0,0.0,5.923120496433718,3.293585481503404,0.0,0.0,6.586536020227219,0.0,1.5763882632309232,0.0,0.0,0.0
BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6240520909160976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.956645431724112,1.289743906576992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.257226393361723,0.0,0.0,0.0,0.0,0.0,0.0,4.535953134776508,0.0,0.0,0.0,0.0,0.0,4.285815100611715,0.0,4.933556049559826,1.3484409929288859,0.0,0.0,0.0,2.855716250564645,0.0,0.0,0.0,4.286250973256277,0.0,0.0,5.311906964243374,0.0,2.547817558828729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.860946736518284,0.0,0.9847475031464415,0.0,0.0,0.0,0.0,6.273253875256297,0.0,5.374917985619121,0.0,4.16413283436954,0.0,0.0,0.0,5.436104540239012,0.0,0.0,0.0,6.463725046298191,0.0,0.0,0.0,0.0
