Unnamed: 1,ADFL,ADFR,ADLL,ADLR,AFDL,AFDR,ALML,ALMR,ALNL,ALNR,AQR,ASEL,ASER,ASGL,ASGR,ASHL,ASHR,ASIL,ASIR,ASJL,ASJR,ASKL,ASKR,AUAL,AUAR,AVM,AWAL,AWAR,AWBL,AWBR,AWCL,AWCR,BAGL,BAGR,DVA,FLPL,FLPR,IL2DL,IL2DR,IL2L,IL2R,IL2VL,IL2VR,OLLL,OLLR,OLQDL,OLQDR,OLQVL,OLQVR,PLNL,PLNR,SAADL,SAADR,SAAVL,SAAVR,SDQL,SDQR,URBL,URBR,URXL,URXR,URYDL,URYDR,URYVL,URYVR,ADAL,ADAR,AIAL,AIAR,AIBL,AIBR,AINL,AINR,AIYL,AIYR,AIZL,AIZR,AVAL,AVAR,AVBL,AVBR,AVDL,AVDR,AVEL,AVER,BDUL,BDUR,DVC,PVCL,PVCR,PVPL,PVPR,PVR,PVT,RIAL,RIAR,RIBL,RIBR,RIFL,RIFR,RIGL,RIGR,RIH,RIML,RIMR,RIPL,RIPR,RIR,IL1DL,IL1DR,IL1L,IL1R,IL1VL,IL1VR,RIVL,RIVR,RMDDL,RMDDR,RMDL,RMDR,RMDVL,RMDVR,RMED,RMEL,RMER,RMEV,RMFL,RMFR,RMHL,RMHR,SIADL,SIADR,SIAVL,SIAVR,SIBDL,SIBDR,SIBVL,SIBVR,SMBDL,SMBDR,SMBVL,SMBVR,SMDDL,SMDDR,SMDVL,SMDVR,URADL,URADR,URAVL,URAVR,ADEL,ADER,AIML,AIMR,ALA,AVFL,AVFR,AVHL,AVHR,AVJL,AVJR,AVKL,AVKR,AVL,CEPDL,CEPDR,CEPVL,CEPVR,HSNL,HSNR,PVWL_or_R_1,PVWL_or_R_2,PVWL_or_R_3,PVQL,PVQR,RICL,RICR,RID,RIS,RMGL,RMGR,BWM-DL01,BWM-DR01,BWM-VL01,BWM-VR01,BWM-DL02,BWM-DR02,BWM-VL02,BWM-VR02,BWM-DL03,BWM-DR03,BWM-VL03,BWM-VR03,BWM-DL04,BWM-DR04,BWM-VL04,BWM-VR04,BWM-DL05,BWM-DR05,BWM-VL05,BWM-VR05,BWM-DL06,BWM-DR06,BWM-VL06,BWM-VR06,BWM-DL07,BWM-DR07,BWM-VL07,BWM-VR07,BWM-DL08,BWM-DR08,BWM-VL08,BWM-VR08
RMDL,0,0,0,0,0,0,0,0,12400,246200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180400,361000,0,0,70800,0,23900,255400,86200,1200,28600,0,0,0,1016600,354400,0,46000,0,0,58400,0,0,0,0,0,0,0,0,0,0,0,0,0,156000,40600,0,0,0,0,581400,0,0,0,5400,0,0,0,0,263600,29400,3431200,3853600,0,465400,0,0,0,0,0,1695000,6317600,0,0,0,0,0,1030800,2388400,0,0,1466600,221400,653900,1465200,0,5087600,841600,1440700,0,192500,994600,0,2344800,2988200,1229700,2257400,988800,589400,0,1299800,40200,1848200,765200,2136000,0,0,0,154000,534400,679400,310400,308900,0,0,0,0,552800,407200,0,0,0,0,0,0,0,0,0,3683200,953900,32200,504200,7400,1579400,117500,0,0,0,0,0,0,0,24700,15600,0,2587200,1374200,2425300,0,0,0,0,127200,276400,90500,312300,0,0,0,0,478700,541800,933200,237600,0,0,0,17800,149300,73800,108800,101400,0,0,0,0,0,69100,0,20000
RMDR,0,0,0,0,0,0,0,0,53800,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57300,44400,0,0,0,59000,269400,0,0,0,29200,0,0,0,367400,742400,0,2800,0,0,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623800,396400,0,0,0,0,0,0,0,414400,0,3919600,4674000,273000,0,0,0,0,0,0,6548100,804200,0,0,0,0,0,2346600,876700,0,0,0,1522000,954100,576600,5087600,0,1352400,1050000,0,1723100,855100,0,2621100,2725700,3452800,1943000,868600,994600,1008800,1800,1975600,78600,1808300,703100,0,0,76600,15800,509900,658600,352200,525200,0,0,0,0,496600,955800,0,0,0,0,0,0,0,0,0,119600,2626400,0,37800,930900,148000,1684500,0,0,72400,0,0,0,0,154400,0,0,2527500,2549600,1337900,0,0,0,0,132000,360100,365000,423700,0,0,0,0,717500,305600,724900,215400,0,0,0,0,242200,109800,273200,15800,0,0,0,0,76500,0,0,0
RMDVL,0,0,0,0,0,0,0,0,7200,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61000,0,118100,0,0,52200,0,0,0,0,22300,2527400,0,374100,0,0,2196600,0,934100,0,608600,568200,0,0,926100,0,0,0,0,794400,0,0,329600,0,0,0,0,0,13600,0,0,0,0,0,0,138400,0,0,0,0,0,157800,488000,0,0,0,0,0,0,0,0,0,3965000,3967800,31200,0,0,0,0,0,0,26400,20600,0,0,0,5562300,0,2096800,866600,0,135800,525200,0,395200,10846000,841600,1352400,0,1521900,1416200,176500,0,687800,165800,104600,578100,109400,389400,256000,74200,1626400,30100,665000,37800,974200,20700,23200,46400,2358600,800,247100,632500,102200,343600,0,0,1802200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420500,31800,0,269500,0,0,0,0,0,0,0,215600,0,0,30900,609200,1458700,246000,0,32600,602600,289900,29600,0,1014200,69700,0,464700,1389000,26900,0,0,1167300,119300,67500,611700,1333000,0,0,0,173400,63400,14200,3000,483800,0,0,0,0
RMDVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98700,0,0,0,0,0,0,4200,0,1600,2828400,29200,308000,1824000,0,1484800,0,396200,0,0,425400,0,887800,0,0,0,0,0,1129800,202600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312200,67400,0,0,0,494500,208900,0,0,0,0,38800,0,0,34000,0,3890800,4138600,0,0,0,0,0,0,0,0,0,60600,30200,0,0,5123000,448200,2594600,317000,0,0,625400,10300200,246400,1440700,1050000,1521900,0,1021000,0,120900,442400,109500,181700,93500,102600,174800,382300,1305300,100400,443500,0,915800,58600,57400,0,2402000,0,165600,0,0,459300,0,297400,1571500,51100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1248500,285800,0,0,0,0,0,0,0,0,0,24900,0,43400,1591400,1190100,0,322000,917400,115400,59800,146200,862600,0,0,23200,918200,317000,0,82800,1905600,0,0,77600,1103400,272400,0,0,89400,0,0,204100,516600,15400,0,0,0,0
RMED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554400,478700,288700,305600,310800,324800,1935400,1516000,25700,170200,268400,171800,0,0,0,0,0,0,45000,0,0,0,0,0,384600,211600,0,0,0,0,0,0,235600,124000,0,0,0,0,0,0,0,0,0,0,0,0,127700,30400,0,0,260200,0,0,0,0,0,379800,0,0,1666400,1146800,0,0,92400,125600,1815600,347000,311000,317100,273200,0,510000,606100,0,0,208000,214200,155100,177000,411200,530800,0,0,1416200,1021000,526500,2635500,2812600,8010800,0,13600,0,0,0,0,0,0,0,0,0,0,794600,705600,0,0,3976800,3733600,386200,793100,1109200,1823000,1200400,979400,0,0,0,0,0,0,0,0,0,0,0,0,8600,330600,0,0,0,0,0,0,0,0,0,0,0,0,0,575200,1957600,0,0,102000,213500,333000,363000,1400,0,0,0,495500,361900,409200,682300,0,0,0,0,323300,265700,26900,40000,0,0,0,0,119400,212000,0,7200,0,0,0,0
RMEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646400,616100,1028800,2700000,273900,1036800,2970700,0,1311400,0,1301200,0,0,0,0,0,0,0,0,0,697400,337100,0,0,166200,0,10500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170000,0,0,330200,0,0,0,0,0,518300,0,0,1903400,0,0,0,289200,0,1735600,0,0,1392600,485400,0,1859100,0,1096100,0,1444200,0,0,0,144200,0,192500,1723100,176500,0,2635500,2320300,1001000,2988600,11000,0,769400,5400,0,0,0,0,0,0,0,0,0,0,0,0,3000,31000,42400,178400,868800,2058000,1220200,1814400,0,1359200,0,0,0,0,0,0,0,0,0,7800,0,332300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1601600,0,0,54000,0,3300,50600,38100,2513600,34900,2549200,0,0,0,0,0,526600,0,629800,0,0,0,0,0,0,0,116200,0,0,0,0,0,0,0,0
RMER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653600,700200,2800000,1341700,778000,389400,0,3018500,0,991000,0,1367200,0,0,0,0,0,0,0,0,165000,601000,0,0,0,40400,0,43400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104000,0,0,0,170200,0,0,0,0,0,696000,0,0,0,1695000,0,0,0,276200,1520200,0,0,520800,881400,0,0,1905900,0,632800,0,1375600,0,0,120000,170000,994600,855100,0,120900,2812600,1001000,2104350,2851800,0,19900,0,1526200,0,0,0,0,0,0,0,0,0,0,0,0,0,117600,52400,0,2010800,1043100,2013100,1239200,1645200,0,0,0,0,0,0,0,0,0,0,0,24600,631500,0,0,16500,0,0,0,0,0,0,0,0,0,0,0,1603600,0,0,0,66500,0,3900,2975000,0,2568900,116100,0,0,0,0,438600,0,712300,0,0,0,0,0,16800,0,0,0,0,0,0,0,0,0,0,0
RMEV,43300,0,0,0,130900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490400,0,0,0,0,0,0,73600,0,0,113400,28200,0,0,78600,325600,303900,284100,251700,606200,1606900,1719200,95400,112800,187500,208300,0,0,0,0,0,109000,276600,0,3800,0,0,0,0,0,219600,58800,0,0,0,0,358400,513200,0,0,0,0,0,0,0,0,0,0,0,0,34400,331000,0,0,1263300,0,0,0,0,0,1112800,3900,59200,1295200,1398200,0,0,967800,381400,2860600,846400,455200,284500,237000,3800,343400,170600,0,140600,513600,997200,487800,510800,1061800,1006300,0,0,687800,442400,8010800,2988600,2851800,2317150,0,0,170900,56300,0,30800,0,0,136600,18200,0,0,0,0,791600,1018600,211800,812100,2912900,2460700,781800,553400,1288000,1439000,0,0,0,0,0,0,0,0,0,0,0,15300,109300,2069200,0,0,2658600,962200,0,0,0,0,0,0,0,0,0,0,3434800,0,0,379600,195900,249100,49800,0,0,0,300,281100,357100,319300,441400,0,0,0,0,9200,10600,194700,148000,0,0,0,4000,0,0,131100,439600,0,0,0,0
RMFL,0,0,0,0,0,0,0,0,144500,429800,0,0,48800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144600,1538800,191300,0,0,0,0,0,0,0,69200,836500,131400,0,29600,0,211600,433200,486000,2316600,2128600,0,3880600,0,628700,0,425800,0,0,0,0,0,184200,17800,0,0,0,210800,1762200,0,441600,0,0,13400,15700,0,467200,0,122000,0,0,65000,0,0,0,595800,0,0,0,0,0,3217000,158600,500,79000,60200,0,0,2584600,59000,58000,2572800,1801300,0,0,0,0,0,0,216100,0,65200,36400,1653300,45300,11400,2344800,2621100,165800,109500,0,11000,0,0,0,356100,3195000,0,9400,0,57500,81800,0,0,31100,0,13800,0,148800,0,180600,35500,64100,459600,0,0,0,0,2500,525600,0,0,0,0,0,0,0,0,0,2978000,2209200,661100,0,1066200,0,625000,0,0,0,0,0,0,0,156100,184000,244600,180900,0,4609600,0,0,0,0,0,512400,0,265400,0,0,0,0,0,299200,0,285800,0,0,0,0,0,0,0,215000,0,0,0,0,0,0,0,11800
RMFR,0,0,0,0,0,0,40400,0,439600,344600,0,4400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13400,0,2011800,0,222000,523000,10000,3000,0,0,0,0,271700,0,1056400,0,0,17400,0,636000,481000,2034900,2288200,2663600,0,0,264800,539500,13800,0,0,5600,0,0,194200,0,91100,0,0,1574400,168800,880100,0,0,35700,0,0,1431300,0,55400,0,0,0,207100,48600,0,0,440900,0,0,0,0,8800,2022800,7000,353400,0,10800,0,0,102200,3576800,0,482200,1702800,0,0,0,32800,0,460300,0,0,0,745800,0,0,291000,2988200,2725700,104600,181700,13600,0,19900,0,356100,0,0,3282900,0,120600,0,236600,0,0,0,64400,0,137900,0,0,0,0,338800,213600,0,0,0,0,652000,18400,0,0,0,0,0,73400,0,0,0,2021200,1838400,672000,1143800,0,428400,0,0,0,6300,0,0,0,0,596800,0,77200,667300,3294600,0,0,0,0,0,561200,0,634800,0,0,0,0,0,674200,0,560200,0,0,0,0,0,102800,0,24600,0,0,0,0,0,0,0,0,0
RMHL,0,0,0,0,0,0,0,0,195500,1423800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307000,0,0,135000,0,0,423100,117800,0,0,317600,499400,0,780000,0,379700,626800,263000,0,52000,535200,2500,1322200,0,1952400,0,0,0,0,0,0,3000,0,0,0,0,361000,0,0,0,0,0,0,1116400,220200,0,24400,0,0,33600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591200,0,0,0,0,0,0,0,897400,0,3897500,0,1358800,2800,786200,109900,373400,1229700,3452800,578100,93500,0,769400,0,170900,3195000,0,0,848200,94100,0,1587500,27600,938800,126000,0,652600,100600,0,0,86800,1162400,663400,250400,483800,12000,334900,0,361400,128900,1093400,0,0,0,0,0,0,0,0,0,213200,0,0,591800,959600,750200,12500,0,0,109200,0,0,0,0,3652000,1773600,615800,0,677200,1304300,0,0,0,0,0,526400,0,336600,0,0,0,0,0,256500,0,35700,19000,0,0,0,0,0,0,120900,7200,0,0,0,0,0,0,0
RMHR,0,0,0,0,0,0,0,0,2204900,160100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505200,0,0,0,149400,397200,0,0,0,375600,0,112800,594100,0,962400,975200,530600,0,183500,1016800,54400,0,1225400,1558600,79400,0,0,1600,0,0,0,0,0,0,0,146400,0,0,0,0,0,0,0,99400,42200,409200,43600,0,0,0,63800,0,0,0,0,0,0,0,0,53800,0,0,0,0,0,0,947200,0,0,10000,0,0,0,0,1422000,0,3197200,0,1024200,0,849200,7600,616400,430600,2257400,1943000,109400,102600,0,5400,1526200,56300,0,3282900,848200,0,136600,182200,3500,1301700,1170800,1488600,1157000,289700,300100,1200,10600,127200,282200,675800,762400,487800,290600,0,342200,3400,848300,0,0,0,0,0,0,0,0,0,0,0,329200,0,587600,562000,164800,472900,0,0,0,0,0,0,0,1979300,3985400,0,800,594700,516400,0,0,0,0,497200,0,161100,0,0,0,0,0,102000,0,73800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIADL,0,3500,0,0,0,0,0,774900,0,1623000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16500,1479400,0,0,0,0,0,0,240200,0,0,0,0,1600,0,0,0,0,1036200,3400,197900,0,248600,984100,0,0,0,126900,182500,0,104200,0,17500,220200,0,0,0,1575400,0,220400,0,0,327200,0,47200,861400,0,2400,0,165800,5100,234800,0,0,0,0,0,5800,0,0,0,1685800,379600,141200,43200,0,0,765800,140000,0,842800,201600,0,0,0,0,0,0,0,63000,0,24000,15600,684700,219400,988800,868600,389400,174800,0,0,0,0,9400,0,94100,136600,0,769200,1928300,43000,2824400,76200,1009000,874000,4021600,0,1000,25600,2374800,5700,1042200,1166500,0,0,90800,0,139400,439100,0,62200,0,0,0,0,9400,0,67300,748200,643600,0,0,90600,0,0,0,0,0,0,0,0,0,824800,171700,0,0,46600,172400,0,0,0,0,0,0,0,0,0,0,0,0,0,17800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIADR,0,0,0,0,0,0,950000,0,904000,0,5600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1647800,6800,0,0,67600,0,0,0,207200,0,0,42000,0,0,0,0,0,0,972200,10400,233800,660900,123100,19800,0,52200,0,0,84400,0,155900,79800,0,0,0,700000,0,260500,0,0,0,0,461800,908000,0,390600,0,118900,0,584900,0,0,0,0,0,0,0,106800,0,22000,550400,1356200,0,312000,0,0,0,555300,0,84000,692000,0,0,0,0,0,0,0,0,64000,46000,30500,245200,767000,589400,994600,256000,382300,0,0,0,30800,0,120600,0,182200,769200,0,24200,1855500,80100,2432800,867800,573200,0,3441200,32700,218800,1200,2107400,2098800,1555000,0,0,0,51200,0,0,141400,0,0,0,0,0,0,0,0,1016000,963200,755600,298000,0,0,0,0,0,0,0,0,0,0,185000,402600,0,290000,124900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIAVL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800,3349800,0,0,0,0,0,0,83600,0,128000,0,0,0,156200,0,2935400,0,0,24400,51900,4800,245600,699200,37200,0,0,0,0,0,2800,0,247000,0,0,0,0,0,0,0,356000,0,600,0,287200,157400,0,40100,0,36600,0,1376100,200,0,0,0,0,158200,0,0,0,245900,1452600,0,0,0,0,419400,0,0,1010000,0,0,0,0,0,0,140600,0,73200,0,0,1505400,0,176000,0,1008800,74200,1305300,0,0,0,0,57500,0,1587500,3500,1928300,24200,0,0,4370600,43400,2260200,1436100,1494400,0,2140200,0,36400,47000,0,708200,0,0,70100,0,0,240400,104200,0,0,353900,0,0,0,0,78900,1140800,1150500,0,0,0,185600,0,0,0,0,0,0,65000,0,1458400,368200,606400,0,73300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIAVR,0,339200,0,0,0,0,0,0,0,0,250300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135700,0,0,21200,0,3282200,726500,0,0,0,0,0,0,69800,0,160000,0,0,0,55600,0,2273500,0,2100,266800,127200,0,244100,0,200500,0,0,0,0,0,0,0,556000,0,1300,33100,0,0,0,0,290300,0,0,0,425600,186000,0,0,0,1598600,13600,0,0,0,0,50600,0,0,0,0,2059700,397800,0,176900,0,9500,0,72900,0,2200,199300,0,0,0,0,0,0,184000,0,72900,1755500,0,198000,0,1299800,1800,1626400,100400,0,0,0,0,81800,236600,27600,1301700,43000,1855500,0,0,51500,3658500,2326600,1961200,0,2468800,0,3405200,48700,2200,1010700,0,0,0,0,83800,49000,0,0,122100,0,0,0,35600,0,0,0,955400,818200,59000,0,85200,0,124900,0,0,151400,186400,0,0,0,657000,1117100,0,112700,0,144600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12400,0,0,0,0,0,0,0,0,0,0,0,0
SIBDL,357200,0,0,0,343800,0,0,483200,0,338800,553800,0,0,0,0,0,100800,0,0,0,93000,0,0,130000,0,0,0,0,0,0,401400,0,77600,246100,366200,0,0,17200,99600,17000,0,139300,0,0,53900,0,0,1695800,0,1446000,0,0,0,14800,149800,0,53800,727600,210000,0,104400,800,137700,90900,0,613600,59000,0,0,442800,102000,0,385100,229600,21000,158000,122200,373200,4900,139200,414800,137900,289000,0,26200,0,0,0,0,29300,0,0,0,0,0,108100,533400,4400,0,0,0,0,184600,742700,323800,0,0,0,0,0,192200,0,108000,0,725500,700100,182800,0,40200,1975600,30100,443500,0,0,0,136600,0,0,938800,1170800,2824400,80100,4370600,51500,0,434800,2270200,294900,3286800,632800,1756800,0,1468200,7200,176400,139300,0,0,59100,0,0,319300,0,190400,19600,0,0,0,459900,128600,182300,0,0,0,0,0,293400,0,0,0,0,0,0,0,0,786900,1163400,96800,0,182100,193800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20800,0,0,0,0,0,0,0,107100,0,0,0,0,0,0,0,0,0
SIBDR,0,7700,0,0,59400,230400,489400,0,530000,0,354100,0,0,0,0,0,0,0,0,121000,0,0,0,285000,213800,0,0,0,0,0,0,363600,44600,78800,319200,0,0,0,0,0,0,0,69200,111900,0,0,0,0,1636000,0,1416200,0,178000,374000,172400,0,201200,18400,289600,15400,0,178800,0,0,124400,18600,564800,0,0,65400,257700,481000,0,0,299600,139200,269400,228600,207200,465000,185100,543000,94700,0,0,0,0,0,0,333500,0,0,0,0,25400,197400,0,698400,0,1000,0,0,151600,498400,1400800,0,0,0,0,0,0,3900,0,134300,154600,714200,0,56800,1848200,78600,665000,0,0,0,0,18200,0,0,126000,1488600,76200,2432800,43400,3658500,434800,0,684600,3607200,354200,2975400,175600,1163600,33600,1609000,158500,286200,0,0,0,60300,125800,0,392800,0,0,59000,30200,216600,0,0,900,0,0,0,13400,0,0,169000,0,0,0,0,0,0,0,498400,944200,0,0,325000,50400,0,0,0,4800,0,0,0,26900,0,0,0,16700,0,0,0,177700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11400
SIBVL,184600,0,0,0,0,0,0,0,340800,0,1699000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16400,0,0,0,163000,184400,4330400,0,81600,0,92800,0,137800,91100,140000,0,178100,1766500,0,105200,253100,118300,243900,618600,177200,28600,0,0,500200,303200,450400,0,206300,20100,0,109400,154100,803600,131600,0,0,43200,138400,0,0,0,0,0,119100,0,13800,1831200,347800,255200,57200,0,281600,0,23000,0,139800,466200,0,13700,222800,0,380200,26500,404800,214200,0,0,297100,0,11000,878600,71600,0,0,0,0,0,0,47900,86200,71500,0,1400,825000,1048000,765200,1808300,37800,915800,0,0,0,0,31100,0,0,1157000,1009000,867800,2260200,2326600,2270200,684600,0,2911200,1784000,2186900,187800,574900,623900,0,192100,30100,0,0,83300,52400,168100,334100,0,73400,0,0,0,350800,0,0,0,0,0,0,229400,113800,0,12400,0,0,69300,73200,0,0,0,996400,2563200,33500,0,912400,261000,0,0,0,0,0,0,0,0,0,0,0,0,96100,0,0,0,13500,3400,0,0,86100,0,0,0,63800,85200,0,0,25500,0,0,0
SIBVR,0,240400,0,0,0,0,70400,0,77200,81800,859400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118900,0,0,0,0,0,0,84400,111400,2718400,0,142600,0,0,0,66800,27600,123700,100800,0,0,1815600,88800,3600,332200,130000,138800,349000,63000,18200,132300,497500,262600,275800,0,89200,205000,0,228000,41000,57500,450600,0,0,103200,71600,0,0,0,0,63800,3400,184400,38800,431800,722200,0,1703300,36200,16000,0,0,0,11100,282400,0,0,0,0,25200,504300,272700,338400,0,0,0,638000,8500,189000,547400,0,0,0,0,0,0,25900,0,77500,2000,0,554300,801900,2136000,703100,974200,58600,0,0,0,0,0,64400,652600,289700,874000,573200,1436100,1961200,294900,3607200,2911200,0,1631800,1487400,525400,46000,104800,245800,0,0,0,0,45200,81400,348400,56700,0,0,0,232800,135200,0,0,0,0,0,0,247000,0,145400,109000,87800,0,0,0,0,4800,90000,0,3115500,720000,2350200,281400,494400,510500,0,0,0,0,0,0,0,0,0,0,0,0,0,115800,0,0,0,0,0,0,0,92400,0,0,0,0,0,0,0,52100,0,0
SMBDL,715000,0,0,0,0,0,0,432000,0,1693200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34700,0,0,0,0,0,577400,0,260000,116000,0,0,0,1000,0,0,23200,0,2849200,0,0,21400,0,2048800,0,194200,2640000,0,486800,0,847600,0,0,149600,0,154000,0,764300,231200,0,0,0,356000,0,0,1000,0,4056700,407600,60200,402100,146600,0,0,138400,0,300200,0,0,0,171600,0,0,0,0,0,538200,172400,21400,0,0,0,968800,190400,8400,9400,0,0,0,0,0,294400,0,0,0,0,209100,258200,2719800,295800,0,0,20700,57400,794600,0,0,0,13800,0,100600,300100,4021600,0,1494400,0,3286800,354200,1784000,1631800,0,618200,10077400,373400,2300,0,32200,0,0,0,0,0,173400,985400,0,0,0,0,0,0,0,0,0,1478800,890500,0,0,1612900,0,0,0,0,9800,19200,0,0,0,1093200,437300,0,0,222800,200600,0,445200,0,0,0,108400,0,0,0,726900,0,0,0,411600,0,0,0,1061600,0,0,0,165800,0,0,0,819500,0,0,0,76000,0,0
SMBDR,0,1658000,0,0,0,0,340800,0,1787100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66800,0,524600,0,0,0,0,673800,345900,226800,0,298100,0,0,0,82300,0,0,2575400,0,0,0,0,143800,47600,1508600,2427700,150200,0,0,993400,0,14600,0,0,0,0,133600,0,426000,0,0,117200,0,0,0,0,0,37700,2785600,1077000,109700,24800,0,224400,0,22400,600,0,0,0,172000,0,0,0,21400,0,0,479400,0,0,0,17000,173400,449600,0,110000,80400,0,0,0,276100,0,0,0,0,300,715200,113600,135900,2864200,0,0,23200,0,705600,0,0,0,0,137900,0,1200,0,3441200,0,2468800,632800,2975400,2186900,1487400,618200,0,304100,11769500,0,526100,0,0,14200,0,0,0,451300,0,0,0,0,0,0,0,0,0,0,321800,1070400,298400,979600,129500,0,0,0,0,153900,0,0,0,0,448500,1133600,0,751400,428000,10600,146800,0,0,0,129200,0,0,0,662400,0,0,0,431800,0,0,0,1182000,0,0,0,169000,0,0,0,814500,0,0,0,34800,0,0,0
SMBVL,2453400,0,912600,0,0,0,0,0,111000,0,0,0,400,0,0,586100,0,0,0,495600,0,0,0,0,0,0,35300,0,1133700,0,0,0,0,0,531600,0,4400,0,0,165300,0,195200,0,196800,0,0,0,1133200,0,4766800,0,5600100,79200,0,1286200,0,0,264300,0,75400,0,0,0,9800,0,127200,0,398300,0,0,0,0,0,476200,0,4721800,94100,189400,0,68600,160000,0,2100,219300,6600,0,0,0,0,0,200,0,31000,0,606000,70400,0,0,199700,0,725800,2500,276200,207300,0,64500,0,97000,0,0,356400,0,30000,0,0,165800,0,166100,0,76600,46400,2402000,0,0,0,791600,148800,0,0,10600,1000,32700,2140200,0,1756800,175600,187800,525400,10077400,304100,0,285400,228000,137800,0,293100,0,0,0,0,0,62800,555200,0,297000,512100,101600,0,620400,0,177200,587100,158600,0,0,0,1348300,0,0,0,0,0,0,217100,0,896500,175400,891400,139200,700000,0,0,0,626000,0,0,0,42800,0,0,0,440300,0,0,0,177400,0,0,0,717800,0,0,0,125800,0,0,0,772200,0,0,0,0,0
SMBVR,0,1301100,0,1152200,0,0,0,0,0,148500,0,0,0,0,0,0,815800,0,0,0,166000,0,0,0,0,0,0,51800,0,1195100,0,0,0,0,467200,144100,111700,0,0,0,339600,0,0,0,302800,0,0,0,1097200,0,4094200,161800,5371800,1147600,0,0,0,0,98800,0,89600,0,0,0,0,0,173000,0,438400,0,0,0,0,2300,352600,305400,5332800,0,15400,32600,46400,380000,0,151800,456400,0,0,20600,153200,0,0,15500,0,0,0,485400,0,0,0,510800,115400,1255900,16900,0,144400,0,8000,17800,0,0,0,476400,0,108400,74200,0,191400,2500,154000,15800,2358600,0,0,0,0,1018600,0,0,86800,127200,25600,218800,0,3405200,0,1163600,574900,46000,373400,11769500,285400,0,29600,16600,213900,0,0,0,0,257000,0,0,0,716200,0,56800,384400,299700,0,226000,0,35800,657100,358400,0,0,0,1682200,0,0,0,0,0,0,3400,95100,459400,0,1460600,0,646700,0,0,0,408000,0,0,0,35600,0,0,0,343400,0,0,0,114900,0,0,23400,660800,0,0,0,127000,0,0,0,446800,0,0,0,192300
