Unnamed: 1,ADFL,ADFR,ADLL,ADLR,AFDL,AFDR,ALML,ALMR,ALNL,ALNR,AQR,ASEL,ASER,ASGL,ASGR,ASHL,ASHR,ASIL,ASIR,ASJL,ASJR,ASKL,ASKR,AUAL,AUAR,AVM,AWAL,AWAR,AWBL,AWBR,AWCL,AWCR,BAGL,BAGR,DVA,FLPL,FLPR,IL2DL,IL2DR,IL2L,IL2R,IL2VL,IL2VR,OLLL,OLLR,OLQDL,OLQDR,OLQVL,OLQVR,PLNL,PLNR,SAADL,SAADR,SAAVL,SAAVR,SDQL,SDQR,URBL,URBR,URXL,URXR,URYDL,URYDR,URYVL,URYVR,ADAL,ADAR,AIAL,AIAR,AIBL,AIBR,AINL,AINR,AIYL,AIYR,AIZL,AIZR,AVAL,AVAR,AVBL,AVBR,AVDL,AVDR,AVEL,AVER,BDUL,BDUR,DVC,PVCL,PVCR,PVPL,PVPR,PVR,PVT,RIAL,RIAR,RIBL,RIBR,RIFL,RIFR,RIGL,RIGR,RIH,RIML,RIMR,RIPL,RIPR,RIR,IL1DL,IL1DR,IL1L,IL1R,IL1VL,IL1VR,RIVL,RIVR,RMDDL,RMDDR,RMDL,RMDR,RMDVL,RMDVR,RMED,RMEL,RMER,RMEV,RMFL,RMFR,RMHL,RMHR,SIADL,SIADR,SIAVL,SIAVR,SIBDL,SIBDR,SIBVL,SIBVR,SMBDL,SMBDR,SMBVL,SMBVR,SMDDL,SMDDR,SMDVL,SMDVR,URADL,URADR,URAVL,URAVR,ADEL,ADER,AIML,AIMR,ALA,AVFL,AVFR,AVHL,AVHR,AVJL,AVJR,AVKL,AVKR,AVL,CEPDL,CEPDR,CEPVL,CEPVR,HSNL,HSNR,PVWL_or_R_1,PVWL_or_R_2,PVWL_or_R_3,PVQL,PVQR,RICL,RICRa,RICRp,RID,RIS,RMGL,RMGR,BWM-DL01,BWM-DR01,BWM-VL01,BWM-VR01,BWM-DL02,BWM-DR02,BWM-VL02,BWM-VR02,BWM-DL03,BWM-DR03,BWM-VL03,BWM-VR03,BWM-DL04,BWM-DR04,BWM-VL04,BWM-VR04,BWM-DL05,BWM-DR05,BWM-VL05,BWM-VR05,BWM-DL06,BWM-DR06,BWM-VL06,BWM-VR06,BWM-DL07,BWM-DR07,BWM-VL07,BWM-VR07,BWM-DL08,BWM-DR08,BWM-VL08,BWM-VR08
RMDVL,0,0,0,0,0,0,0,0,92300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17000,0,37200,0,0,67000,0,0,0,0,0,2102700,0,529300,0,0,2065400,0,1495900,0,314200,571400,46800,0,721800,0,0,0,0,675400,0,0,289000,0,0,0,0,0,0,0,0,0,0,0,0,193000,0,0,0,0,0,146400,422700,0,0,0,0,0,0,0,0,0,3963800,4032900,17000,0,0,0,0,0,0,0,12800,1700,200,0,5449900,0,1765000,926800,0,428200,847800,38600,507400,10084100,1141200,1220800,0,2110200,1531000,371000,0,467000,128000,0,98800,662400,333400,235400,203200,1318800,16400,317000,606900,884800,10400,82800,0,2826800,0,413500,484400,0,311300,0,54600,1282900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1951000,35300,0,683600,0,0,0,0,0,0,0,105300,0,0,82300,195300,552000,796200,211500,0,165000,726000,207900,20200,0,1207000,400,0,269500,1656300,9000,0,0,1233200,37800,0,72000,1153300,0,0,0,232200,17100,0,0,26300,0,0,0,11100
RMDVR,0,0,0,0,0,0,0,0,0,77900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93800,0,0,0,0,21800,0,0,0,0,32200,2176600,0,586200,1836700,0,1090500,0,414700,0,0,501400,0,840600,0,0,0,0,0,1018000,357000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106900,35200,0,53900,0,384000,145400,0,0,0,0,0,0,0,0,0,3412200,5148400,0,55800,0,0,0,0,63200,0,23000,0,0,0,0,5615400,934600,1727300,392300,0,0,560600,9522400,347400,1201200,1384300,2110200,0,2324400,35600,179200,1245200,12500,100000,339800,179400,0,242000,1100300,141400,433800,20800,956400,287700,80600,0,3167200,15600,377200,0,0,269800,0,464600,1397800,0,0,27800,0,0,0,0,0,137800,0,0,0,0,0,0,0,1781400,646800,0,0,0,0,0,0,0,0,0,37200,62200,0,36800,1040800,983800,0,245600,787000,198200,0,256300,1061200,12000,0,47400,1619900,157200,0,20200,1497300,0,0,81600,1395600,343700,0,0,216200,0,0,15000,9800,0,5000,0,0,0
RMED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413800,604500,643000,448800,287000,256200,1795400,1118000,1847400,2509600,315300,63400,0,0,0,0,0,0,0,0,0,0,0,0,156000,389300,0,0,0,0,0,0,226600,120200,0,0,0,0,0,0,0,0,0,0,0,0,74600,24300,0,0,291200,0,0,0,0,0,840200,0,0,992600,761800,0,0,17200,245000,1222800,0,207500,224700,342000,0,460200,866300,0,0,255000,157900,73100,79600,976200,556000,0,0,1531000,2324400,2577700,2671500,2563000,5208600,47200,0,0,0,0,0,0,0,0,0,0,0,964900,815200,0,0,3094200,2710600,167000,418000,1318600,1784700,1283000,1372800,0,0,0,0,0,0,0,0,0,0,0,0,0,171800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1144700,1721100,0,0,516800,70600,529600,387800,18900,0,8600,0,299500,697800,219200,378400,0,0,0,0,218400,292400,11400,900,0,0,0,0,171000,0,0,0,0,0,0,0
RMEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273800,486600,117200,1677400,302100,916600,1728600,0,1515900,0,680200,0,0,0,0,0,0,0,0,0,236000,354000,0,2300,0,0,74300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32400,0,0,44800,0,0,0,0,0,383500,0,0,1047200,0,0,0,245200,0,942800,0,0,2184300,158300,0,1601600,0,3200,0,1610200,282200,0,0,229100,1300,959000,1263400,371000,35600,2671500,2225400,678000,2717400,105300,0,742200,0,0,0,0,0,0,0,17000,0,0,0,0,0,18400,0,11400,66600,1229700,2122300,1034800,1462000,10200,4069600,0,0,0,0,0,0,0,0,0,0,0,506800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1215900,0,0,55800,0,22500,27800,0,3059600,42800,3133400,0,0,0,0,0,304000,0,257000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RMER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618800,293600,1528600,963200,850700,366200,0,1833900,0,1478300,0,857500,0,0,0,0,0,0,0,0,365200,361500,0,0,0,6500,0,107900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167800,0,0,0,0,0,0,0,0,0,219000,0,0,0,728100,0,0,0,133700,1463900,0,0,230600,2472000,0,0,1937400,0,0,0,1365000,0,0,0,57400,1026900,1074400,0,179200,2563000,678000,2003400,2927300,0,47400,0,1253000,0,0,0,0,0,0,0,0,0,0,0,0,0,4600,65300,46400,1657800,1221600,1575800,891800,3606000,72400,0,0,0,0,0,0,0,0,0,0,4300,403400,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1186200,0,0,0,109900,5000,34400,4538600,0,2845000,43200,0,500,0,0,88800,0,505500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RMEV,162200,0,0,0,69600,0,0,0,0,0,0,0,0,0,0,70800,0,0,0,0,0,0,0,346100,0,0,0,0,0,0,0,0,261200,0,72400,0,0,281000,313100,431400,613600,421200,354000,1976400,2177800,98000,13200,215000,109200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535000,376400,0,0,0,0,0,258400,0,0,600,0,0,234700,0,0,351300,0,0,0,72800,157500,0,0,580500,0,0,0,0,0,1966100,0,6500,1173600,881100,0,0,746000,657000,2023000,202300,351800,214200,218500,578800,156800,400600,0,0,464000,516600,0,0,983800,1910700,0,0,467000,1245200,5208600,2717400,2927300,2351200,0,0,0,0,81600,105900,34200,0,98400,0,0,235600,0,50300,1061500,838800,877500,794700,2380400,2323000,579200,1080100,2122000,1308600,0,0,0,0,0,0,0,0,0,0,0,0,0,848200,204600,140200,390400,2606600,0,0,0,0,0,0,0,148300,0,0,28000,3667700,0,0,672200,275500,52200,210300,0,0,7300,0,266200,196200,835400,199700,0,0,0,0,234200,35600,488200,303100,0,0,0,0,27500,0,0,0,0,0,0,0
RMFL,0,0,0,0,0,0,0,1000,419600,473200,0,0,20600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2553400,0,980000,0,0,0,0,0,2400,0,667400,42800,0,33600,0,30600,512800,480700,2342500,1934300,0,3990400,0,946900,0,915800,0,0,0,0,56700,120200,293600,0,0,0,432700,1303200,0,789200,0,0,0,0,0,931500,0,0,0,0,0,0,0,0,945800,0,0,0,0,4600,2659000,113800,22200,600,0,0,0,3076400,226600,0,1318200,369800,0,0,0,0,0,0,595100,3200,0,0,897200,199000,1800,3088100,3091500,128000,12500,47200,105300,0,0,0,519000,3975800,0,235400,0,0,4400,0,0,0,8800,45300,0,138800,21100,0,0,70000,900,0,0,0,0,59800,708600,0,0,0,0,0,0,0,0,0,1981400,1874800,615800,0,1518000,0,375800,0,0,11300,0,0,0,0,89800,0,128400,0,412000,0,3228500,0,0,0,0,0,368700,0,843400,0,0,0,0,0,655800,0,824000,0,0,0,0,0,79500,0,56600,0,0,0,0,0,43900,0,0
RMFR,0,0,0,0,0,0,7500,0,443800,17800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1686600,174400,0,0,0,6400,0,0,0,0,0,0,1050000,0,0,265800,0,312800,0,1217600,957800,3850000,0,116000,679800,595500,0,0,0,3900,27200,90200,11600,0,0,0,0,2277500,108100,676900,0,0,0,0,0,686500,0,116400,0,0,0,0,6200,0,0,1204800,0,0,0,0,0,4047600,0,254200,0,6700,0,0,131400,2725800,0,247800,2667200,0,0,0,0,0,492700,0,0,0,1194500,185600,7400,364800,3417800,2778000,0,100000,0,0,47400,0,519000,0,0,4423800,0,0,34700,0,0,0,0,0,0,67400,0,562700,0,0,219200,17000,0,0,0,0,112600,675200,0,0,0,0,0,0,0,0,0,2317200,2590200,96000,1081700,0,438000,0,0,0,0,0,0,0,0,0,94800,0,0,385300,3640500,0,0,0,0,0,395200,0,765300,0,0,0,0,0,303800,0,418000,0,0,0,0,0,700,0,107600,0,0,0,0,0,0,0,0,0
RMHL,0,0,0,0,0,0,0,0,216100,1664700,151800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269200,0,105200,0,0,0,0,0,159600,35200,0,0,23300,558600,166400,823400,0,627900,1650500,262500,48200,22600,719000,400,1216600,0,1518400,0,66500,0,0,0,0,0,0,0,0,46400,575400,0,0,0,0,0,0,232900,281000,0,41300,0,0,0,0,0,0,0,0,279600,0,0,0,8600,0,0,0,0,0,0,0,1612300,0,46200,0,0,0,0,0,1038700,0,2628700,28400,1306200,180300,739100,311800,205700,1860800,2498800,98800,339800,0,742200,0,0,3975800,0,0,722500,0,0,739000,45500,1210400,1001600,446200,1131000,199100,3200,174500,100800,804000,364000,135200,358200,0,365000,0,348000,0,2084000,0,0,0,0,0,0,0,0,0,138900,0,0,90000,583600,561000,194000,0,0,0,0,0,0,0,3657100,1034000,1405800,0,0,575600,1479600,0,0,0,0,0,401200,0,416000,0,0,0,0,0,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RMHR,0,0,0,0,0,0,0,0,1501800,297600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,26100,337900,0,0,0,3200,0,387000,318000,0,579600,1108000,569500,1300,1358900,227800,240800,0,882800,1760600,0,0,0,0,0,0,0,0,113000,0,0,418600,0,0,0,0,0,0,0,56200,386600,39900,0,107600,0,0,100600,0,0,0,0,0,0,0,0,1100,0,0,0,0,0,0,1019300,0,0,0,0,0,0,0,905600,0,3083800,0,614500,0,1150700,48000,174600,627400,2542800,1798700,662400,179400,0,0,1253000,0,0,4423800,722500,0,0,87600,116000,472700,468500,862600,1039800,0,0,26200,40000,455700,730800,527200,255700,216800,205600,44000,500500,0,1984600,952800,0,0,0,0,0,0,0,0,0,0,203000,0,1154100,90400,443300,390700,0,0,37800,0,0,0,0,2095800,2871000,3770400,0,0,684500,598400,0,0,0,0,590400,0,297800,0,0,0,0,0,106900,0,115800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIADL,0,0,0,0,0,0,0,826500,0,1060200,0,0,0,0,0,0,0,0,0,0,44000,0,0,0,0,0,0,0,0,0,0,0,0,586800,479400,0,0,0,0,0,0,0,0,0,0,0,347100,0,0,0,0,402400,54000,318800,0,88000,26000,0,0,0,9000,50200,0,4900,0,12800,85200,0,0,0,1163900,0,0,0,0,1068800,0,0,455000,0,273800,0,323600,207600,852200,0,0,735800,0,0,116400,0,0,52800,769600,127200,328900,0,0,0,1097200,0,209600,912300,19800,0,9800,0,0,0,0,0,0,0,0,131800,937100,270700,655000,561200,333400,0,0,0,0,81600,235400,0,0,0,0,632200,525000,58100,986800,58600,155100,319800,736900,0,619400,0,1103000,106400,1148400,1128300,0,0,0,0,12600,0,0,79100,15500,0,15900,0,322000,0,0,1437700,1139500,0,0,213200,0,0,0,0,0,0,0,0,0,807300,291200,191700,0,78700,0,236300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIADR,0,0,0,0,0,0,430000,0,369200,0,19600,0,0,0,0,0,0,0,0,85400,0,0,0,0,0,0,0,0,0,0,0,0,95600,0,1367200,0,0,0,0,0,0,0,98600,44700,0,83400,0,0,0,0,0,0,277200,7300,87200,55400,0,0,0,81800,0,0,149800,0,137600,65200,29200,0,0,926800,0,800,0,0,0,0,0,467700,0,200,0,143100,0,318300,25800,0,0,0,0,0,0,0,0,271200,378800,763300,0,156600,0,0,0,0,0,0,814000,0,0,0,0,0,0,0,0,83600,52200,0,291800,731700,550500,729300,235400,242000,0,0,0,105900,0,0,0,87600,632200,0,66000,1579900,57700,1772600,445000,418200,0,3415600,0,0,284800,792000,1425400,1260800,0,0,0,105800,0,0,277600,0,31600,43600,40500,521000,0,0,0,252600,761200,620800,76000,0,0,0,0,0,0,0,0,0,0,331400,1132800,213000,0,0,390600,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIAVL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3067000,0,0,0,0,0,0,19400,0,203200,0,0,0,66200,0,1106900,0,239900,0,45800,0,0,261200,0,0,18400,0,0,0,125500,0,546000,0,0,0,0,0,0,0,0,0,0,0,301000,61400,45600,814800,0,66500,31600,207200,0,0,0,43100,0,152200,0,0,0,204600,1394200,157500,0,0,0,0,0,0,923200,0,198800,0,0,0,0,150100,0,54800,0,0,1288100,0,211000,0,1306200,203200,1100300,0,0,0,34200,0,34700,739000,116000,525000,66000,0,0,3208800,112900,1865600,1020700,1356200,0,944000,0,0,67400,0,730800,0,0,62200,0,0,0,0,0,0,2300,55100,0,0,0,198000,562800,13700,0,43000,0,0,0,0,0,0,0,0,54000,0,2700500,611200,871600,519800,0,149100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIAVR,0,0,0,0,0,0,0,0,0,0,377400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54300,181400,2588700,0,151800,0,0,0,0,0,66500,0,107200,0,0,0,2000,0,1633400,0,0,0,115500,33500,494000,0,173400,0,2000,0,0,0,0,0,402000,0,0,107800,0,0,0,0,0,0,0,158400,443900,338600,0,0,0,494800,0,0,0,0,0,110200,0,0,0,0,1113800,325300,0,74200,0,0,0,0,0,0,369800,0,0,0,0,0,0,404000,0,60800,1691400,0,240300,0,968800,0,1318800,141400,0,0,0,0,4400,0,45500,472700,58100,1579900,0,0,84400,2832600,253400,683000,63200,1242500,0,754600,60400,14200,544500,0,0,0,0,62000,0,0,0,0,0,0,0,465200,0,29400,0,285200,506300,0,0,48600,0,411300,0,0,0,0,0,0,0,823000,656000,2001600,0,0,0,129800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIBDL,0,0,0,0,29400,0,0,104000,0,309700,137800,0,0,0,0,0,54500,0,0,0,70200,0,0,173700,0,0,0,0,0,0,158200,0,63600,95100,562200,0,0,0,0,0,0,23600,0,0,83100,0,0,1221500,0,1129400,0,254700,0,36700,186300,0,3100,0,52700,0,170000,0,0,154400,0,59000,240500,0,0,0,163200,0,89400,490300,0,378600,0,118000,185300,49200,497400,53400,161800,0,407700,0,0,0,86300,0,89500,0,0,0,150800,39000,599600,0,1400,0,0,0,68200,964000,3600,0,34400,0,0,0,135300,0,102400,0,840200,654200,90400,0,81100,1789400,16400,433800,0,0,0,98400,0,0,1210400,468500,986800,57700,3208800,84400,0,245600,1769200,144200,2589500,287300,1661000,0,882600,50900,185300,90000,0,0,86200,0,0,111300,0,101800,55000,4600,95600,174300,159000,400,32400,167000,342400,0,0,22000,151000,0,0,0,0,0,0,0,12300,1140400,104900,230400,80000,0,113800,252600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33200,0,0,0,0,0,0,0,36400,0,0,0,17800,0,0,0,97000,0
SIBDR,0,0,0,0,0,100400,241600,0,587600,0,138800,0,0,0,0,0,0,0,0,39200,0,0,0,0,179200,0,0,0,0,0,0,364000,46000,33900,697600,0,6400,50400,0,0,0,0,35600,204000,0,0,0,0,1758100,0,912500,0,60100,100200,139600,0,0,142400,373600,0,0,181600,0,0,104200,115600,339200,0,0,2500,184200,0,0,0,435600,143900,197200,145000,453200,405900,102600,39200,53800,126600,0,0,0,0,204200,460800,0,137900,0,0,108300,311500,0,565200,0,0,0,0,136500,259600,1041200,0,0,107700,0,0,0,37000,0,38800,390100,209300,0,126600,1584800,56800,317000,20800,0,0,0,0,0,0,1001600,862600,58600,1772600,112900,2832600,245600,0,458800,1929600,319200,2181400,0,797200,0,491600,112800,205800,0,0,0,52300,243800,0,125600,0,17900,56600,93000,282600,0,18800,18400,0,0,0,0,0,0,14900,0,0,0,0,0,0,0,825400,596200,465200,0,15600,297200,77600,0,0,0,0,0,0,0,5400,0,0,0,0,0,0,0,134600,0,0,0,0,0,0,0,93400,0,0,0,0,0,0,0,87200
SIBVL,417300,0,0,0,0,0,0,404200,162500,0,241200,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,243800,0,0,311000,0,0,0,80200,125000,3269500,28000,0,0,0,7400,0,24400,254900,0,138200,1255200,0,0,0,38200,0,261900,207800,174800,15200,0,0,0,85400,7300,0,0,0,101200,161600,336400,39200,0,0,279400,146500,0,0,0,0,0,0,49000,0,1021500,1254900,857600,0,0,33200,0,0,0,49400,129400,206600,0,634200,0,248200,0,271200,194600,0,0,257400,0,0,370800,56000,0,0,0,0,0,367300,0,41400,10400,0,77400,749800,643700,52300,1576800,606900,956400,0,17000,0,0,0,0,446200,1039800,155100,445000,1865600,253400,1769200,458800,0,1908000,2031200,1803400,118800,186600,0,17500,98000,0,0,0,97800,40400,10100,0,0,0,0,0,91900,45000,0,44800,0,448600,0,0,84200,0,0,191000,0,0,329500,7000,99800,0,0,327400,2873900,1258400,59400,101300,1101400,403600,0,0,0,0,0,0,0,0,0,0,0,0,71400,0,0,0,0,0,0,0,60600,0,0,0,0,0,0,0,75700,0,0,0
SIBVR,0,135800,0,0,0,0,515100,0,0,497600,425400,0,0,0,0,0,0,0,0,0,0,0,0,0,12600,1024100,0,0,0,0,0,0,81600,25600,3369600,0,117500,159000,0,104900,117200,83200,51400,0,39800,0,1205500,0,0,80600,0,286200,170500,27600,0,86800,329600,0,269300,33200,0,81300,0,0,67800,192400,138000,0,0,81200,177600,0,0,0,0,0,0,0,11700,552200,1130000,117200,1709400,0,0,6600,0,0,56900,916500,0,8200,0,0,0,277200,133600,342800,0,0,0,12600,40700,77000,606800,409600,0,62400,0,0,139800,0,0,29000,29500,0,793600,687200,2026100,407200,884800,287700,0,0,0,235600,8800,0,1131000,0,319800,418200,1020700,683000,144200,1929600,1908000,0,1831500,1199000,157400,0,0,0,0,78800,0,0,0,70600,11500,111200,0,0,0,157200,224700,246000,0,6300,0,0,0,197200,0,50800,16800,0,0,0,0,0,73000,35400,0,2109600,691200,197000,1361600,0,598800,1116000,0,0,0,0,0,0,0,0,0,0,0,0,0,153400,0,0,0,0,0,0,0,22600,0,0,0,86000,0,0,0,0,0,0
SMBDL,685000,0,0,0,0,0,0,236200,0,442100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157800,0,0,0,0,0,1302200,312800,0,193500,3200,0,0,213000,0,0,105900,0,1689800,0,0,0,0,443000,73100,200300,383800,0,79600,0,736700,0,31800,74000,0,232400,0,218800,21000,0,0,0,950200,0,0,286400,0,3431600,294200,0,297600,0,922400,0,0,0,168400,0,0,0,800,0,100800,0,31600,0,518000,129500,23600,0,0,0,461400,69100,6700,366100,0,0,0,14200,0,400500,0,0,97100,0,112300,803000,3618800,252400,0,0,10400,80600,964900,0,0,0,45300,0,199100,0,736900,0,1356200,63200,2589500,319200,2031200,1831500,0,834800,10876000,64800,2500,0,136700,0,0,0,113200,0,0,207200,0,0,0,0,0,0,0,0,0,224000,832600,0,213900,2609800,0,0,0,0,0,0,0,0,0,537400,205500,269800,105500,0,3600,2200,0,485200,0,0,0,81200,0,0,0,824600,0,0,0,192200,0,0,0,1324800,0,0,0,17700,0,0,0,513100,0,0,0,0,0,0
SMBDR,0,907800,0,0,0,0,485200,0,1044400,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,43000,0,0,0,0,1011100,0,535000,0,0,0,0,0,0,0,0,1927200,0,0,45400,0,0,0,980600,2449600,176000,202600,0,209000,0,101400,0,0,0,0,122800,46900,626000,0,0,145900,0,0,0,0,0,111000,1792000,164800,0,43800,0,117400,0,184200,0,0,0,77300,0,0,0,0,66000,0,33800,402400,0,73300,0,0,0,1430200,0,0,83200,0,0,673700,458300,0,0,0,0,0,313800,378000,41000,3393600,0,0,82800,0,815200,0,0,50300,0,67400,3200,26200,0,3415600,0,1242500,287300,2181400,1803400,1199000,834800,0,250100,10145000,0,0,0,205400,100200,0,0,0,0,115200,161400,0,0,0,0,384400,0,0,0,386800,1014000,1094100,2721200,61000,0,0,0,0,0,0,0,0,0,1480800,1195900,399400,0,0,0,276500,321200,0,0,0,145300,0,0,0,537900,13000,0,0,384900,0,0,0,867200,0,0,0,242300,0,0,0,818200,0,0,0,113200,0,0,0
SMBVL,2120200,0,1011000,0,0,0,4400,0,100000,0,0,0,0,0,0,583800,0,0,0,0,0,0,0,0,0,0,74200,0,1220800,0,0,0,0,0,490100,6000,0,0,0,251100,0,0,0,238500,0,0,0,951600,0,4613400,0,5254700,84400,0,1286400,0,0,142700,0,214200,0,0,0,0,0,236700,0,149200,0,0,16800,0,0,175200,0,2963200,807800,1800,0,0,0,0,83800,193000,0,0,0,0,0,0,0,0,0,177000,622200,165300,0,0,481300,0,1121800,208000,248400,14300,0,0,0,244800,0,0,323600,0,268400,0,3000,156400,59700,244600,7800,92200,0,3167200,0,0,0,1061500,138800,0,174500,40000,619400,0,944000,0,1661000,0,118800,157400,10876000,250100,0,71200,22000,86200,0,428000,0,0,0,0,5200,83000,563800,0,0,100200,176800,0,269100,0,207600,95600,560300,0,0,0,1736800,0,0,0,0,0,0,0,0,1728200,143600,39200,104600,0,372600,0,0,0,364400,0,0,0,85700,0,0,0,520400,0,0,0,305400,0,0,0,1076200,0,0,0,339900,0,0,0,420200,0,0,0,162000,0
SMBVR,0,1501100,0,1325000,0,0,0,0,0,0,0,0,0,0,0,0,630800,0,0,0,0,0,0,0,0,0,0,115400,0,677000,0,0,0,0,975400,0,0,0,0,0,196000,0,0,0,0,0,0,0,1402200,0,4341300,0,4027100,1171400,0,0,0,0,374200,0,116500,0,0,0,0,0,232900,0,252300,0,0,0,0,0,239600,28400,5511200,0,262600,0,15800,115400,0,160600,222400,0,0,0,0,11000,0,0,0,0,76400,531400,0,35400,0,502000,0,214000,38000,0,17300,0,0,498400,0,0,0,305400,0,421800,21800,0,0,0,0,188100,2826800,15600,0,0,0,838800,21100,562700,100800,455700,0,0,0,754600,0,797200,186600,0,64800,10145000,71200,0,0,0,110200,0,0,0,0,127600,1600,0,0,197400,0,215600,0,80200,0,167000,0,310000,55400,0,0,0,0,2259600,0,0,0,0,0,0,0,0,836400,1944200,0,672000,0,570200,0,0,0,356300,0,0,0,190500,0,0,0,540600,0,0,0,333500,0,0,0,913800,0,0,0,126400,0,0,0,314300,0,0,0,132200
SMDDL,0,0,0,0,0,0,0,0,191200,820000,116400,0,0,0,0,0,0,0,0,0,48000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174600,0,0,0,0,0,115200,1310300,0,56200,0,0,56400,0,277900,0,421100,5001600,245100,255200,0,296000,0,115200,0,359400,0,0,0,58100,0,0,0,2452600,0,0,0,0,38800,0,278400,1334600,0,0,0,51800,1083100,400,0,0,0,0,0,0,0,0,0,3598200,3118800,160200,1124600,0,0,0,0,0,2047400,2324700,0,0,0,0,457800,0,0,70800,0,21600,2733200,1113400,0,808200,149400,0,377200,3094200,18400,0,877500,0,0,804000,730800,1103000,284800,0,60400,882600,0,0,0,2500,0,22000,0,0,1027900,187000,6997600,0,162000,924600,0,0,219100,0,28400,0,0,155000,0,8400,0,115400,109100,0,3400,0,1489800,0,0,0,0,0,0,0,0,0,1254300,840200,1566000,0,2547800,20800,42200,14200,96300,48800,2800,0,0,0,0,191100,357000,0,13100,0,25400,0,0,9600,500700,0,0,0,29400,0,0,0,0,0,0,0,0,0,0
SMDDR,0,0,0,0,0,0,2600,0,919200,136600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546000,9200,85100,0,0,0,0,231200,13300,829000,6110800,111400,314600,223300,514900,0,0,0,263900,28400,0,0,34600,398500,0,0,668200,47200,0,0,0,0,0,0,1464200,628500,0,0,77800,0,363800,837400,0,0,0,0,0,0,0,0,0,4012200,3122200,942000,136800,0,0,0,7200,0,3005500,1638100,0,0,0,725700,0,0,0,0,10800,3635400,0,800,1136000,497900,464000,413500,0,2710600,0,4600,794700,0,0,364000,527200,106400,792000,67400,14200,50900,491600,17500,0,0,0,86200,0,1027900,0,7628700,828300,425200,0,0,636800,149200,0,0,0,0,0,0,0,0,0,0,728800,1016200,0,1543000,0,0,0,0,0,174600,0,0,0,0,974600,1445500,589400,0,2730600,250800,5300,305600,0,25800,129000,0,0,0,0,235000,0,11000,9800,61600,0,0,0,278100,0,0,0,10400,0,0,0,0,0,0,0,0,0,0,0
